inputfile,outputfile,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
KLH063a,--,a,3,0.31299932608510517,87.89700000000002,88.20999932608512,sil,k,1,a,2,87.89700000000002,88.20999932608512,-,kaʻu,,disfl
KLH063a,KLH063a_0001,a,5,0.08587017590434698,88.3244928939576,88.41036306986194,k,ʻ,0,kaʻu,3,88.20999932608512,88.52771897693123,a,inoa,,
KLH063a,KLH063a_0002,u,7,0.0982736457572031,88.42944533117402,88.52771897693123,ʻ,i,0,kaʻu,3,88.20999932608512,88.52771897693123,a,inoa,,
KLH063a,KLH063a_0003,i,8,0.08928102306879282,88.52771897693123,88.61700000000002,u,n,0,inoa,4,88.52771897693123,89.00859196199559,kaʻu,-,,
KLH063a,KLH063a_0004,o,10,0.1774650302023133,88.72235804231443,88.89982307251674,n,a,0,inoa,4,88.52771897693123,89.00859196199559,kaʻu,-,,
KLH063a,--,a,11,0.10876888947885277,88.89982307251674,89.00859196199559,o,sp,1,inoa,4,88.52771897693123,89.00859196199559,kaʻu,-,,background noise
KLH063a,KLH063a_0005,ō,14,0.2238719227998871,89.18700000000001,89.4108719227999,n,ʻ,0,nō,6,89.077,89.4108719227999,-,ʻo,,
KLH063a,KLH063a_0006,o,16,0.14025462064377336,89.52345726454116,89.66371188518494,ʻ,sp,0,ʻo,7,89.4108719227999,89.66371188518494,nō,-,,
KLH063a,KLH063a_0007,u,18,0.06282123428474051,128.89717876571527,128.96,sp,a,0,ua,9,128.89717876571527,129.0078558813253,-,hānau,,
KLH063a,KLH063a_0008,a,19,0.047855881325290284,128.96,129.0078558813253,u,h,0,ua,9,128.89717876571527,129.0078558813253,-,hānau,,
KLH063a,KLH063a_0009,ā,21,0.11242111613026395,129.11757888386975,129.23000000000002,h,n,0,hānau,10,129.0078558813253,129.51000000000002,ua,au,,
KLH063a,--,au,23,0.15007639746687573,129.35992360253314,129.51000000000002,n,au,1,hānau,10,129.0078558813253,129.51000000000002,ua,au,,overlap
KLH063a,--,au,24,0.30999999999997385,129.51000000000002,129.82,au,i,1,au,11,129.51000000000002,129.82,hānau,i,,overlap
KLH063a,--,i,25,0.040000000000020464,129.82,129.86,au,k,1,i,12,129.82,129.86,au,ka,,overlap
KLH063a,--,a,27,0.06010912313305994,129.9376405034169,129.99774962654996,k,ʻ,1,ka,13,129.86,129.99774962654996,i,ʻāina,,overlap
KLH063a,KLH063a_0010,āi,29,0.20583207994542363,130.0541679200546,130.26000000000002,ʻ,n,0,ʻāina,14,129.99774962654996,130.44344605082097,ka,-,,
KLH063a,KLH063a_0011,a,31,0.09254896736356955,130.3508970834574,130.44344605082097,n,sp,0,ʻāina,14,129.99774962654996,130.44344605082097,ka,-,,
KLH063a,KLH063a_0012,u,33,0.04255542523509348,132.0284445747649,132.071,sp,a,0,ua,16,132.0284445747649,132.11100000000002,-,hānau,,
KLH063a,KLH063a_0013,a,34,0.040000000000020464,132.071,132.11100000000002,u,h,0,ua,16,132.0284445747649,132.11100000000002,-,hānau,,
KLH063a,KLH063a_0014,ā,36,0.09000000000000341,132.211,132.30100000000002,h,n,0,hānau,17,132.11100000000002,132.57228902215914,ua,-,,
KLH063a,KLH063a_0015,au,38,0.16128902215913854,132.411,132.57228902215914,n,sp,0,hānau,17,132.11100000000002,132.57228902215914,ua,-,,
KLH063a,--,au,40,0.36245884795593497,132.78854115204408,133.151,sp,i,1,au,19,132.78854115204408,133.151,-,i,,disfl
KLH063a,KLH063a_0016,i,41,0.04999999999998295,133.151,133.201,au,k,0,i,20,133.151,133.201,au,ka,,
KLH063a,KLH063a_0017,a,43,0.03339395729614125,133.26846002404284,133.30185398133898,k,ʻ,0,ka,21,133.201,133.30185398133898,i,ʻāina,,
KLH063a,KLH063a_0018,āi,45,0.1736485779399004,133.3772289135217,133.5508774914616,ʻ,n,0,ʻāina,22,133.30185398133898,133.68063686838371,ka,kīpahulu,,
KLH063a,KLH063a_0019,a,47,0.07442081911707987,133.60621604926664,133.68063686838371,n,k,0,ʻāina,22,133.30185398133898,133.68063686838371,ka,kīpahulu,,
KLH063a,KLH063a_0020,ī,49,0.04664302924209096,133.821,133.8676430292421,k,p,0,kīpahulu,23,133.68063686838371,134.27695753438618,ʻāina,-,,
KLH063a,KLH063a_0021,a,51,0.03999999999999204,133.961,134.001,p,h,0,kīpahulu,23,133.68063686838371,134.27695753438618,ʻāina,-,,
KLH063a,KLH063a_0022,u,53,0.0800000000000125,134.071,134.151,h,l,0,kīpahulu,23,133.68063686838371,134.27695753438618,ʻāina,-,,
KLH063a,KLH063a_0023,u,55,0.06106323619866316,134.21589429818752,134.27695753438618,l,sp,0,kīpahulu,23,133.68063686838371,134.27695753438618,ʻāina,-,,
KLH063a,--,a,58,0.005724678393619342,134.88381950694765,134.88954418534126,k,m,1,ka,25,134.83100000000002,134.88954418534126,-,mahina,,
KLH063a,KLH063a_0024,a,60,0.09000000000000341,135.02100000000002,135.11100000000002,m,h,0,mahina,26,134.88954418534126,135.64615584636516,ka,-,,
KLH063a,KLH063a_0025,i,62,0.07999999999998408,135.181,135.261,h,n,0,mahina,26,134.88954418534126,135.64615584636516,ka,-,,
KLH063a,KLH063a_0026,a,64,0.27764690209073706,135.36850894427442,135.64615584636516,n,sp,0,mahina,26,134.88954418534126,135.64615584636516,ka,-,,
KLH063a,KLH063a_0027,e,67,0.04377362001324059,137.257,137.30077362001325,t,k,0,teketema,28,137.207,137.83984750207944,-,o,,
KLH063a,KLH063a_0028,e,69,0.03773556978637771,137.347,137.3847355697864,k,t,0,teketema,28,137.207,137.83984750207944,-,o,,
KLH063a,KLH063a_0029,e,71,0.0800000000000125,137.517,137.597,t,m,0,teketema,28,137.207,137.83984750207944,-,o,,
KLH063a,KLH063a_0030,a,73,0.1421628467749656,137.69768465530447,137.83984750207944,m,o,0,teketema,28,137.207,137.83984750207944,-,o,,
KLH063a,--,o,74,0.24715249792058103,137.83984750207944,138.08700000000002,a,e,1,o,29,137.83984750207944,138.08700000000002,teketema,e,,disfl
KLH063a,--,e,75,0.13986165383417415,138.08700000000002,138.2268616538342,o,l,1,e,30,138.08700000000002,138.2268616538342,o,lā,,disfl
KLH063a,KLH063a_0031,ā,77,0.17190107478629102,138.3050989252137,138.477,l,ʻ,0,lā,31,138.2268616538342,138.477,e,ʻewalu,,
KLH063a,KLH063a_0032,e,79,0.12000000000000455,138.537,138.657,ʻ,w,0,ʻewalu,32,138.477,139.03130075167746,lā,-,,
KLH063a,KLH063a_0033,a,81,0.07919138444512441,138.73552570134026,138.8147170857854,w,l,0,ʻewalu,32,138.477,139.03130075167746,lā,-,,
KLH063a,KLH063a_0034,u,83,0.1345299422501398,138.89677080942732,139.03130075167746,l,sp,0,ʻewalu,32,138.477,139.03130075167746,lā,-,,
KLH063a,KLH063a_0035,a,86,0.03781950694764191,140.211,140.24881950694765,m,k,0,makahiki,34,140.17916925315856,140.64100000000002,-,he,,
KLH063a,KLH063a_0036,a,88,0.05256661364094839,140.29843338635905,140.351,k,h,0,makahiki,34,140.17916925315856,140.64100000000002,-,he,,
KLH063a,KLH063a_0037,i,90,0.062494946708511634,140.401,140.46349494670852,h,k,0,makahiki,34,140.17916925315856,140.64100000000002,-,he,,
KLH063a,KLH063a_0038,i,92,0.0763690683374989,140.56463093166252,140.64100000000002,k,h,0,makahiki,34,140.17916925315856,140.64100000000002,-,he,,
KLH063a,--,e,94,0.29999999999998295,140.681,140.981,h,sp,1,he,35,140.64100000000002,140.981,makahiki,-,,disfl
KLH063a,KLH063a_0039,u,97,0.030413227934758424,141.511,141.54141322793475,ʻ,m,0,ʻumi,37,141.471,141.66449381339766,-,tūmā,,
KLH063a,--,i,99,0.01812814824646125,141.6463656651512,141.66449381339766,m,t,1,ʻumi,37,141.471,141.66449381339766,-,tūmā,,
KLH063a,KLH063a_0040,ū,101,0.040000000000020464,141.851,141.89100000000002,t,m,0,tūmā,38,141.66449381339766,142.14100000000002,ʻumi,iwa,,
KLH063a,KLH063a_0041,ā,103,0.11966790006650285,142.02133209993352,142.14100000000002,m,i,0,tūmā,38,141.66449381339766,142.14100000000002,ʻumi,iwa,,
KLH063a,KLH063a_0042,i,104,0.03999999999999204,142.14100000000002,142.181,ā,w,0,iwa,39,142.14100000000002,142.2856214191058,tūmā,me,,
KLH063a,KLH063a_0043,a,106,0.0746214191057959,142.211,142.2856214191058,w,m,0,iwa,39,142.14100000000002,142.2856214191058,tūmā,me,,
KLH063a,KLH063a_0044,e,108,0.08586652719284871,142.36100000000002,142.44686652719287,m,ʻ,0,me,40,142.2856214191058,142.44686652719287,iwa,ʻumi,,
KLH063a,--,u,110,0.005724678393619342,142.53750726842523,142.54323194681885,ʻ,m,1,ʻumi,41,142.44686652719287,142.66917487147856,me,tūmā,,
KLH063a,--,i,112,0.005724678393619342,142.66345019308494,142.66917487147856,m,t,1,ʻumi,41,142.44686652719287,142.66917487147856,me,tūmā,,
KLH063a,--,ū,114,0.005724678393619342,142.91786684559406,142.92359152398768,t,m,1,tūmā,42,142.66917487147856,143.18978906929118,ʻumi,iwa,,
KLH063a,KLH063a_0045,ā,116,0.15647454275904238,143.03331452653214,143.18978906929118,m,i,0,tūmā,42,142.66917487147856,143.18978906929118,ʻumi,iwa,,
KLH063a,KLH063a_0046,i,117,0.1020900980196302,143.18978906929118,143.2918791673108,ā,w,0,iwa,43,143.18978906929118,143.471,tūmā,-,,
KLH063a,--,a,119,0.12000000000000455,143.351,143.471,w,sp,1,iwa,43,143.18978906929118,143.471,tūmā,-,,quiet
KLH063a,KLH063a_0047,a,121,0.14640652453803682,144.18200000000002,144.32840652453805,sp,n,0,a,45,144.18200000000002,144.32840652453805,-,noho,,
KLH063a,KLH063a_0048,o,123,0.06676918649199592,144.415230813508,144.482,n,h,0,noho,46,144.32840652453805,144.5402196251021,a,aku,,
KLH063a,--,o,125,0.00763290452482579,144.53258672057729,144.5402196251021,h,a,1,noho,46,144.32840652453805,144.5402196251021,a,aku,,
KLH063a,--,a,126,0.006678791459222566,144.5402196251021,144.54689841656133,o,k,1,aku,47,144.5402196251021,144.7884367168103,noho,au,,
KLH063a,KLH063a_0049,u,128,0.05643671681031037,144.732,144.7884367168103,k,au,0,aku,47,144.5402196251021,144.7884367168103,noho,au,,
KLH063a,KLH063a_0050,au,129,0.24528105005356338,144.7884367168103,145.03371776686387,u,m,0,au,48,144.7884367168103,145.03371776686387,aku,ma,,
KLH063a,KLH063a_0051,a,131,0.1403401471772554,145.13165985282276,145.27200000000002,m,l,0,ma,49,145.03371776686387,145.27200000000002,au,laila,,
KLH063a,KLH063a_0052,ai,133,0.12000000000000455,145.332,145.452,l,l,0,laila,50,145.27200000000002,145.572,ma,hānau,,
KLH063a,KLH063a_0053,a,135,0.08008360491109556,145.4919163950889,145.572,l,h,0,laila,50,145.27200000000002,145.572,ma,hānau,,
KLH063a,KLH063a_0054,ā,137,0.09453540470812527,145.6324419966821,145.72697740139023,h,n,0,hānau,51,145.572,145.96200000000002,laila,a,,
KLH063a,--,au,139,0.1416347748436806,145.82036522515634,145.96200000000002,n,a,1,hānau,51,145.572,145.96200000000002,laila,a,,tap in background
KLH063a,--,a,140,0.03977100175842452,145.96200000000002,146.00177100175844,au,n,1,a,52,145.96200000000002,146.00177100175844,hānau,noho,,tap in background
KLH063a,KLH063a_0055,o,142,0.06632522009385866,146.10567477990614,146.172,n,h,0,noho,53,146.00177100175844,146.30200000000002,a,-,,
KLH063a,--,o,144,0.0800000000000125,146.222,146.30200000000002,h,sp,1,noho,53,146.00177100175844,146.30200000000002,a,-,,quiet
KLH063a,KLH063a_0056,e,147,0.10530859407813864,146.502,146.60730859407815,m,k,0,me,55,146.40120437840815,146.60730859407815,-,kuʻu,,
KLH063a,--,u,149,0.026549435249904718,146.77200000000002,146.79854943524992,k,ʻ,1,kuʻu,56,146.60730859407815,146.892,me,poʻe,,quiet
KLH063a,--,u,151,0.060000000000002274,146.832,146.892,ʻ,p,1,kuʻu,56,146.60730859407815,146.892,me,poʻe,,quiet
KLH063a,--,o,153,0.04161268096115123,147.0154753120891,147.05708799305026,p,ʻ,1,poʻe,57,146.892,147.132,kuʻu,-,,quiet
KLH063a,--,e,155,0.06224727796157481,147.06975272203843,147.132,ʻ,sp,1,poʻe,57,146.892,147.132,kuʻu,-,,quiet
KLH063a,KLH063a_0057,ā,158,0.06784676243665899,147.22353871689486,147.29138547933152,m,k,0,mākua,59,147.172,147.6848967014641,-,-,,
KLH063a,KLH063a_0058,u,160,0.07976962256040565,147.502,147.58176962256042,k,a,0,mākua,59,147.172,147.6848967014641,-,-,,
KLH063a,KLH063a_0059,a,161,0.10312707890369666,147.58176962256042,147.6848967014641,u,sp,0,mākua,59,147.172,147.6848967014641,-,-,,
KLH063a,KLH063a_0060,a,163,0.310766985334908,148.67700000000002,148.98776698533493,sp,sp,0,a,61,148.67700000000002,148.98776698533493,-,-,,
KLH063a,KLH063a_0061,i,165,0.10825917332471136,149.15874082667528,149.267,sp,l,0,i,63,149.15874082667528,149.267,-,loko,,
KLH063a,KLH063a_0062,o,167,0.036184939966204865,149.33695165600892,149.37313659597513,l,k,0,loko,64,149.267,149.5260179673324,i,kona,,
KLH063a,KLH063a_0063,o,169,0.06060977444340665,149.465408192889,149.5260179673324,k,k,0,loko,64,149.267,149.5260179673324,i,kona,,
KLH063a,--,o,171,0.044012225888025114,149.6499513867167,149.69396361260473,k,n,1,kona,65,149.5260179673324,150.01948338353063,loko,-,,disfl
KLH063a,--,a,173,0.268528490479099,149.75095489305153,150.01948338353063,n,sp,1,kona,65,149.5260179673324,150.01948338353063,loko,-,,disfl
KLH063a,KLH063a_0064,ā,176,0.03134090162041048,150.2288547451075,150.2601956467279,k,m,0,kā,67,150.137,150.2601956467279,-,māua,,
KLH063a,KLH063a_0065,āu,178,0.16160341902667597,150.35539658097332,150.517,m,a,0,māua,68,150.2601956467279,150.54862619998627,kā,noho,,
KLH063a,KLH063a_0066,a,179,0.03162619998627747,150.517,150.54862619998627,āu,n,0,māua,68,150.2601956467279,150.54862619998627,kā,noho,,
KLH063a,KLH063a_0067,o,181,0.05825420188639896,150.6287457981136,150.687,n,h,0,noho,69,150.54862619998627,150.75755221212393,māua,ʻana,,
KLH063a,KLH063a_0068,o,183,0.04055221212391302,150.717,150.75755221212393,h,ʻ,0,noho,69,150.54862619998627,150.75755221212393,māua,ʻana,,
KLH063a,KLH063a_0069,a,185,0.05278467641329598,150.83672922674387,150.88951390315717,ʻ,n,0,ʻana,70,150.75755221212393,151.01204975911662,noho,ma,,
KLH063a,KLH063a_0070,a,187,0.03864592380259069,150.97340383531403,151.01204975911662,n,m,0,ʻana,70,150.75755221212393,151.01204975911662,noho,ma,,
KLH063a,KLH063a_0071,a,189,0.14581630037227455,151.14118369962773,151.287,m,l,0,ma,71,151.01204975911662,151.287,ʻana,laila,,
KLH063a,KLH063a_0072,ai,191,0.10085643528969968,151.35232240528092,151.45317884057062,l,l,0,laila,72,151.287,151.66714529674596,ma,-,,
KLH063a,KLH063a_0073,a,193,0.17437794886535585,151.4927673478806,151.66714529674596,l,sp,0,laila,72,151.287,151.66714529674596,ma,-,,
KLH063a,KLH063a_0074,ō,196,0.07310626105859797,152.70677293394553,152.77987919500413,n,n,0,nō,74,152.631,152.77987919500413,-,naʻe,,
KLH063a,KLH063a_0075,a,198,0.12371828794528028,152.89395709687577,153.01767538482105,n,ʻ,0,naʻe,75,152.77987919500413,153.21530329933108,nō,-,,
KLH063a,KLH063a_0076,e,200,0.15183608066016063,153.06346721867092,153.21530329933108,ʻ,sp,0,naʻe,75,152.77987919500413,153.21530329933108,nō,-,,
KLH063a,KLH063a_0077,a,203,0.06828606802173454,153.8419412092525,153.91022727727423,m,h,0,mahalo,77,153.72304311434402,154.34002782305822,-,-,,
KLH063a,KLH063a_0078,a,205,0.09881395725503239,154.04037248926863,154.13918644652367,h,l,0,mahalo,77,153.72304311434402,154.34002782305822,-,-,,
KLH063a,KLH063a_0079,o,207,0.09479712972429866,154.24523069333392,154.34002782305822,l,sp,0,mahalo,77,153.72304311434402,154.34002782305822,-,-,,
KLH063a,KLH063a_0080,a,210,0.14352331339512148,154.48302688315084,154.62655019654596,m,m,0,ma,79,154.39100000000002,154.62655019654596,-,mua,,
KLH063a,KLH063a_0081,u,212,0.1188980949084737,154.70126318861682,154.8201612835253,m,a,0,mua,80,154.62655019654596,154.9671771711486,ma,kaʻu,,
KLH063a,KLH063a_0082,a,213,0.1470158876232972,154.8201612835253,154.9671771711486,u,k,0,mua,80,154.62655019654596,154.9671771711486,ma,kaʻu,,
KLH063a,KLH063a_0083,a,215,0.05462885441738763,155.22907432614969,155.28370318056707,k,ʻ,0,kaʻu,81,154.9671771711486,155.42589887515356,mua,hōʻite,,
KLH063a,KLH063a_0084,u,217,0.12291492243915059,155.3029839527144,155.42589887515356,ʻ,h,0,kaʻu,81,154.9671771711486,155.42589887515356,mua,hōʻite,,
KLH063a,KLH063a_0085,ō,219,0.08756684016907457,155.5295330254454,155.61709986561448,h,ʻ,0,hōʻite,82,155.42589887515356,155.88514483246107,kaʻu,ʻana,,
KLH063a,KLH063a_0086,i,221,0.06185914397264014,155.69635393851857,155.7582130824912,ʻ,t,0,hōʻite,82,155.42589887515356,155.88514483246107,kaʻu,ʻana,,
KLH063a,KLH063a_0087,e,223,0.04257837182532853,155.84256646063574,155.88514483246107,t,ʻ,0,hōʻite,82,155.42589887515356,155.88514483246107,kaʻu,ʻana,,
KLH063a,KLH063a_0088,a,225,0.07837246502330686,155.9526275349767,156.031,ʻ,n,0,ʻana,83,155.88514483246107,156.36475403962564,hōʻite,nā,,
KLH063a,KLH063a_0089,a,227,0.22092551418802486,156.1438285254376,156.36475403962564,n,n,0,ʻana,83,155.88514483246107,156.36475403962564,hōʻite,nā,,
KLH063a,KLH063a_0090,ā,229,0.1269317499698559,156.50373627218755,156.6306680221574,n,m,0,nā,84,156.36475403962564,156.6306680221574,ʻana,mea,,
KLH063a,KLH063a_0091,e,231,0.04465098088942909,156.71634901911057,156.761,m,a,0,mea,85,156.6306680221574,156.79748893523055,nā,pono,,
KLH063a,KLH063a_0092,a,232,0.03648893523055108,156.761,156.79748893523055,e,p,0,mea,85,156.6306680221574,156.79748893523055,nā,pono,,
KLH063a,KLH063a_0093,o,234,0.046595199356033845,156.98467309816075,157.0312682975168,p,n,0,pono,86,156.79748893523055,157.18471110918918,mea,ko,,
KLH063a,KLH063a_0094,o,236,0.08113991611995175,157.10357119306923,157.18471110918918,n,k,0,pono,86,156.79748893523055,157.18471110918918,mea,ko,,
KLH063a,--,o,238,0.3100000000000023,157.351,157.661,k,sp,1,ko,87,157.18471110918918,157.661,pono,-,,disfl
KLH063a,KLH063a_0095,a,241,0.05807582949799439,158.43,158.488075829498,k,ʻ,0,kaʻu,89,158.35,158.56,-,noho,,
KLH063a,KLH063a_0096,u,243,0.04999999999998295,158.51000000000002,158.56,ʻ,n,0,kaʻu,89,158.35,158.56,-,noho,,
KLH063a,KLH063a_0097,o,245,0.06723424174364823,158.65276575825635,158.72,n,h,0,noho,90,158.56,158.8327196316313,kaʻu,ʻana,,
KLH063a,KLH063a_0098,o,247,0.06989279903402235,158.76282683259728,158.8327196316313,h,ʻ,0,noho,90,158.56,158.8327196316313,kaʻu,ʻana,,
KLH063a,KLH063a_0099,a,249,0.034578775603961276,158.86,158.89457877560397,ʻ,n,0,ʻana,91,158.8327196316313,159.04000000000002,noho,o,,
KLH063a,KLH063a_0100,a,251,0.060000000000002274,158.98000000000002,159.04000000000002,n,o,0,ʻana,91,158.8327196316313,159.04000000000002,noho,o,,
KLH063a,KLH063a_0101,o,252,0.03372928347278048,159.04000000000002,159.0737292834728,a,k,0,o,92,159.04000000000002,159.0737292834728,ʻana,ka,,
KLH063a,--,a,254,0.02828682402156346,159.23171317597846,159.26000000000002,k,ʻ,1,ka,93,159.0737292834728,159.26000000000002,o,ʻāina,,
KLH063a,KLH063a_0102,āi,256,0.20562431454274588,159.29437568545725,159.5,ʻ,n,0,ʻāina,94,159.26000000000002,159.76675460306657,ka,-,,
KLH063a,KLH063a_0103,a,258,0.15103271515400252,159.61572188791257,159.76675460306657,n,sp,0,ʻāina,94,159.26000000000002,159.76675460306657,ka,-,,
KLH063a,KLH063a_0104,ā,261,0.05673304310235494,160.62,160.67673304310236,m,m,0,māmake,96,160.5473911966141,160.96,-,wau,,
KLH063a,KLH063a_0105,a,263,0.04338173733148665,160.77153017282666,160.81491191015814,m,k,0,māmake,96,160.5473911966141,160.96,-,wau,,
KLH063a,KLH063a_0106,e,265,0.030000000000001137,160.93,160.96,k,w,0,māmake,96,160.5473911966141,160.96,-,wau,,
KLH063a,KLH063a_0107,au,267,0.10999999999998522,160.99,161.1,w,e,0,wau,97,160.96,161.1,māmake,e,,
KLH063a,KLH063a_0108,e,268,0.040000000000020464,161.1,161.14000000000001,au,h,0,e,98,161.1,161.14000000000001,wau,hāʻawi,,
KLH063a,KLH063a_0109,ā,270,0.040000000000020464,161.25,161.29000000000002,h,ʻ,0,hāʻawi,99,161.14000000000001,161.54087521550355,e,kuʻu,,
KLH063a,KLH063a_0110,a,272,0.08194328162610987,161.311112680748,161.39305596237412,ʻ,w,0,hāʻawi,99,161.14000000000001,161.54087521550355,e,kuʻu,,
KLH063a,KLH063a_0111,i,274,0.07631972308311674,161.46455549242043,161.54087521550355,w,k,0,hāʻawi,99,161.14000000000001,161.54087521550355,e,kuʻu,,
KLH063a,--,u,276,0.020226689587985902,161.65977331041202,161.68,k,ʻ,1,kuʻu,100,161.54087521550355,161.72082908887853,hāʻawi,mahalo,,
KLH063a,KLH063a_0112,u,278,0.032937985751658516,161.68789110312687,161.72082908887853,ʻ,m,0,kuʻu,100,161.54087521550355,161.72082908887853,hāʻawi,mahalo,,
KLH063a,KLH063a_0113,a,280,0.058666085200712814,161.8413339147993,161.9,m,h,0,mahalo,101,161.72082908887853,162.1771406963651,kuʻu,nui,,
KLH063a,KLH063a_0114,a,282,0.05000000000001137,162,162.05,h,l,0,mahalo,101,161.72082908887853,162.1771406963651,kuʻu,nui,,
KLH063a,KLH063a_0115,o,284,0.0771406963650918,162.1,162.1771406963651,l,n,0,mahalo,101,161.72082908887853,162.1771406963651,kuʻu,nui,,
KLH063a,KLH063a_0116,u,286,0.055380637761828666,162.37,162.42538063776183,n,i,0,nui,102,162.1771406963651,162.43,mahalo,loa,,
KLH063a,--,i,287,0.004619362238173608,162.42538063776183,162.43,u,l,1,nui,102,162.1771406963651,162.43,mahalo,loa,,
KLH063a,KLH063a_0117,o,289,0.1405889635742028,162.48856740054313,162.62915636411734,l,a,0,loa,103,162.43,162.6363866536726,nui,iā,,
KLH063a,--,a,290,0.0072302895552525115,162.62915636411734,162.6363866536726,o,i,1,loa,103,162.43,162.6363866536726,nui,iā,,
KLH063a,KLH063a_0118,i,291,0.09078030219362176,162.6363866536726,162.7271669558662,a,ā,0,iā,104,162.6363866536726,162.85249197482378,loa,ʻoe,,
KLH063a,KLH063a_0119,ā,292,0.1253250189575681,162.7271669558662,162.85249197482378,i,ʻ,0,iā,104,162.6363866536726,162.85249197482378,loa,ʻoe,,
KLH063a,KLH063a_0120,o,294,0.10573301885702335,162.89426698114298,163,ʻ,e,0,ʻoe,105,162.85249197482378,163.06217037192587,iā,kauanoe,,
KLH063a,KLH063a_0121,e,295,0.06217037192587327,163,163.06217037192587,o,k,0,ʻoe,105,162.85249197482378,163.06217037192587,iā,kauanoe,,
KLH063a,KLH063a_0122,au,297,0.16227983223993192,163.20195596999395,163.36423580223388,k,a,0,kauanoe,106,163.06217037192587,163.65075817572162,ʻoe,-,,
KLH063a,--,a,298,0.0057641977661262445,163.36423580223388,163.37,au,n,1,kauanoe,106,163.06217037192587,163.65075817572162,ʻoe,-,,
KLH063a,KLH063a_0123,o,300,0.1429990600926203,163.45393362671774,163.59693268681036,n,e,0,kauanoe,106,163.06217037192587,163.65075817572162,ʻoe,-,,
KLH063a,KLH063a_0124,e,301,0.053825488911257935,163.59693268681036,163.65075817572162,o,sp,0,kauanoe,106,163.06217037192587,163.65075817572162,ʻoe,-,,
KLH063a,KLH063a_0125,o,304,0.07310626105859797,164.5898924523973,164.6629987134559,n,k,0,no,108,164.53044340494307,164.6629987134559,-,kēia,,
KLH063a,KLH063a_0126,ēi,306,0.14083758707531047,164.81616241292468,164.957,k,a,0,kēia,109,164.6629987134559,165.09493024355467,no,-,,
KLH063a,KLH063a_0127,a,307,0.13793024355467765,164.957,165.09493024355467,ēi,sp,0,kēia,109,164.6629987134559,165.09493024355467,no,-,,
KLH063a,--,o,310,0.026767800800286068,165.31023219919973,165.33700000000002,h,ʻ,1,hoʻokipa,111,165.227,165.637,-,mai,,
KLH063a,--,o,312,0.015535094752152645,165.36700000000002,165.38253509475217,ʻ,k,1,hoʻokipa,111,165.227,165.637,-,mai,,
KLH063a,--,i,314,0.003213462024547198,165.53035434788163,165.53356780990617,k,p,1,hoʻokipa,111,165.227,165.637,-,mai,,
KLH063a,KLH063a_0128,a,316,0.046393239158021515,165.59060676084198,165.637,p,m,0,hoʻokipa,111,165.227,165.637,-,mai,,
KLH063a,KLH063a_0129,ai,318,0.1611973545301737,165.78903804085814,165.95023539538832,m,i,0,mai,112,165.637,165.95023539538832,hoʻokipa,iaʻu,,
KLH063a,KLH063a_0130,i,319,0.1381788670557853,165.95023539538832,166.0884142624441,ai,a,0,iaʻu,113,165.95023539538832,166.30451958359532,mai,-,,
KLH063a,KLH063a_0131,a,320,0.058585737555915784,166.0884142624441,166.14700000000002,i,ʻ,0,iaʻu,113,165.95023539538832,166.30451958359532,mai,-,,
KLH063a,--,u,322,0.10604424681025648,166.19847533678507,166.30451958359532,ʻ,sp,1,iaʻu,113,165.95023539538832,166.30451958359532,mai,-,,background noise
KLH063a,--,o,324,0.06908373135729562,166.6379162686427,166.707,sp,sp,1,o,115,166.6379162686427,166.707,-,-,,quiet
KLH063a,KLH063a_0132,ēi,327,0.24016222595020054,166.857,167.0971622259502,k,a,0,kēia,117,166.757,167.13652713575098,-,-,,
KLH063a,KLH063a_0133,a,328,0.039364909800781334,167.0971622259502,167.13652713575098,ēi,sp,0,kēia,117,166.757,167.13652713575098,-,-,,
KLH063a,--,a,330,0.057366603190445176,167.20963339680955,167.267,sp,h,1,ahi,119,167.20963339680955,167.457,-,-,,disfl
KLH063a,--,i,332,0.10999999999998522,167.347,167.457,h,sp,1,ahi,119,167.20963339680955,167.457,-,-,,disfl
KLH063a,KLH063a_0134,ā,335,0.08113991611998017,168.23973927888417,168.32087919500415,l,p,0,lā,121,168.197,168.32087919500415,-,pule,,
KLH063a,KLH063a_0135,u,337,0.04999999999998295,168.467,168.517,p,l,0,pule,122,168.32087919500415,168.597,lā,ahiahi,,
KLH063a,KLH063a_0136,e,339,0.03999999999999204,168.55700000000002,168.597,l,a,0,pule,122,168.32087919500415,168.597,lā,ahiahi,,
KLH063a,KLH063a_0137,a,340,0.09824752086458943,168.597,168.6952475208646,e,h,0,ahiahi,123,168.597,169.19546511898514,pule,-,,
KLH063a,KLH063a_0138,i,342,0.1494259841417147,168.74425281673902,168.89367880088074,h,a,0,ahiahi,123,168.597,169.19546511898514,pule,-,,
KLH063a,KLH063a_0139,a,343,0.11540552068032639,168.89367880088074,169.00908432156106,i,h,0,ahiahi,123,168.597,169.19546511898514,pule,-,,
KLH063a,KLH063a_0140,i,345,0.12846511898513313,169.067,169.19546511898514,h,sp,0,ahiahi,123,168.597,169.19546511898514,pule,-,,
KLH063a,KLH063a_0141,i,348,0.047910726134375636,169.96508927386563,170.013,p,l,0,pili,125,169.913,170.1616347106659,-,nō,,
