,filename,vowel,word,start,stress,mahal_mean,mahal_median,edit
122,KLH063a_0549,i,ia,306.243,primary,11.1977404,6.521057284,
123,KLH063a_5189,ou,mākou,2446.604246,primary,11.19440834,1.740431368,1
124,KLH063c_0349,ou,mākou,183.2173879,primary,11.18455668,10.78277554,1
125,KLH063a_4120,i,kahikinui,1888.817,unstressed,11.17167535,6.176319524,
126,KLH063a_2559,e,ʻoe,1043.805564,unstressed,11.14461923,11.28361845,
127,KLH063a_1384,i,iwa,637.8789053,primary,11.13838716,8.658785342,
128,KLH063a_4052,u,mauʻu,1864.961573,unstressed,11.11956934,8.295489608,0
129,KLH063a_0140,i,ahiahi,169.067,unstressed,11.06162139,11.06991897,0
130,KLH063c_0458,a,maitaʻi,242.1689277,primary,11.05976631,10.84534965,
131,KLH063a_5193,ei,nei,2447.967557,primary,11.04139724,11.07166126,20
132,KLH063c_0878,o,ʻohana,395.1346118,unstressed,10.78757723,11.23661158,
133,KLH063c_0593,o,hoʻohuli,279.4381233,unstressed,10.76995099,11.72150794,1
134,KLH063a_1320,i,piʻi,608.4985794,unstressed,10.71947359,6.352620528,20
135,KLH063a_2500,e,ʻaʻale,1029.332388,unstressed,10.71484588,6.004162728,
136,KLH063a_4117,i,kahikinui,1888.447,secondary,10.65165192,10.94818485,20
137,KLH063a_4069,u,kaʻu,1869.16,unstressed,10.60555289,7.747893288,0
138,KLH063a_5049,i,hili,2406.740589,primary,10.46690541,10.68775573,20
139,KLH063a_4520,e,hoʻomaʻemaʻe,2146.916011,unstressed,10.45833726,9.608199849,
140,KLH063a_4699,u,pule,2209.254484,primary,10.42602767,0.270955154,1
141,KLH063a_0124,e,kauanoe,163.5969327,unstressed,10.29038182,10.50205032,
142,KLH063c_1102,i,pili,465.1734491,primary,10.2894597,10.64414554,20
143,KLH063a_1356,u,kīpahulu,620.4787632,unstressed,10.24713316,3.551177664,1
144,KLH063a_0629,e,haʻalele,325.415,unstressed,10.15935642,12.68687583,
145,KLH063a_0658,e,makuakāne,337.666,unstressed,10.15007429,10.55302292,20
146,KLH063a_1769,i,liʻiliʻi,744.6412813,unstressed,10.13872587,9.998900406,20
147,KLH063a_2186,u,nīpuʻu,889.4176598,unstressed,10.05822064,6.829716262,1
148,KLH063a_2572,e,ʻoe,1046.601,unstressed,9.937806615,9.035495967,0
149,KLH063a_5597,u,alualu,2646.919066,unstressed,9.929384095,9.467115919,
150,KLH063a_5286,e,hele,2518.065,unstressed,9.880051425,7.444840533,
151,KLH063c_0078,o,poʻo,97.89817498,unstressed,9.838209517,9.290865821,19
152,KLH063a_2211,i,ʻimi,897.9062504,primary,9.761289189,9.71774404,20
153,KLH063a_0309,a,ia,233.038,unstressed,9.75120883,9.689748416,
154,KLH063a_0340,i,maitaʻi,240.940995,unstressed,9.721993078,9.365968816,20
155,KLH063a_0981,ō,makapō,443.7518977,primary,9.717973404,6.813650361,1
156,KLH063a_1460,i,maui,656.262,unstressed,9.679340285,7.141074044,
157,KLH063c_0992,i,luakini,433.4578,primary,9.678873804,10.2125215,20
158,KLH063a_0897,i,wahine,419.467,primary,9.664290326,7.96495652,20
159,KLH063a_3851,i,maitaʻi,1516.989666,unstressed,9.564555971,9.320242695,20
160,KLH063a_0219,o,noho,203.386,primary,9.55830731,3.593844789,
161,KLH063a_4879,a,ahiahi,2277.583825,primary,9.554941217,8.541312807,
162,KLH063c_0936,ou,mākou,411.7688,primary,9.517128194,4.597065402,1
163,KLH063a_3622,i,ʻieʻie,1420.966444,primary,9.489106263,8.350136481,20
164,KLH063a_0733,ei,keikikāne,360.7561006,secondary,9.408763607,9.698691888,20
165,KLH063a_0106,e,māmake,160.93,unstressed,9.380014094,9.432402467,
166,KLH063a_3823,ou,mākou,1500.181576,primary,9.378602461,7.264973589,0
167,KLH063a_1343,o,hoʻokahi,615.6732938,unstressed,9.358144666,8.873397106,1
168,KLH063c_0052,e,lawe,88.0438,unstressed,9.318523935,8.933367302,
169,KLH063a_2640,ī,ʻīkoi,1069.182261,secondary,9.313296393,9.353523664,20
170,KLH063a_3509,o,pono,1377.115068,unstressed,9.301749139,7.838274796,
