time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025381,533.6,638.6,1581.8,72.9,3121.5,285.5,527.1,1584.5,3118,172.3,61.3
0.027381,512.0,435.6,1573.4,91.0,3092.1,259.0,520.4,1571.2,3094.7,173.5,62.8
0.029381,514.5,385.4,1563.0,143.7,3068.4,279.3,517.4,1558.9,3072,174.5,64.1
0.031381,528.7,392.9,1552.5,225.9,3060.6,323.0,524.5,1553.7,3061.3,175.4,65.2
0.033381,547.6,418.8,1547.9,306.6,3066.9,357.1,543.2,1553.4,3062.9,176.1,66.2
0.035381,567.1,446.6,1545.8,363.3,3069.1,372.9,568.6,1547.5,3065.6,176.6,66.9
0.037381,588.2,477.3,1530.5,402.4,3054.2,371.3,593.1,1524.3,3055.6,177,67.4
0.039381,610.8,509.8,1484.7,426.0,3022.1,349.0,610.9,1479.4,3027.3,177.2,67.8
0.041381,624.3,523.3,1414.2,409.0,2985.2,307.9,620.7,1419.4,2988.3,177.3,68.1
0.043381,626.3,504.0,1352.0,350.4,2958.6,263.6,625.5,1359.7,2955.1,177.2,68.3
0.045381,627.6,476.3,1317.5,296.9,2948.9,234.2,629,1315,2941.3,177,68.2
0.047381,630.7,454.8,1298.1,258.3,2949.7,217.8,631.8,1291.4,2947.7,176.7,68
0.049381,630.6,437.3,1285.3,229.0,2952.6,208.9,630.8,1283.3,2960.5,176.2,67.6
0.051381,622.1,422.4,1274.3,205.8,2949.9,205.2,621.7,1278.8,2960.7,175.6,67
0.053381,604.3,420.1,1263.1,192.6,2938.8,209.9,603.1,1268,2937.5,174.8,66
0.055381,579.9,455.9,1252.0,201.5,2917.2,234.3,579.4,1249.9,2896.5,173.9,64.9
0.057381,556.7,574.4,1240.4,257.5,2877.3,301.4,559.3,1232.1,2857.4,172.8,63.5
0.059381,552.8,832.5,1218.7,399.4,2810.7,430.6,551.4,1224.7,2841.3,171.5,62
