time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025751,495.1,57.8,2417.4,92.2,2922.2,129.7,492.5,2436.1,2888.8,173.9,66.5
0.027751,492.1,63.6,2417.3,79.3,2890.3,154.5,493.9,2430.8,2882.8,173.9,66.7
0.029751,492.2,66.6,2417.4,72.2,2857.6,177.6,496,2422.7,2873.8,174,66.8
0.031751,496.0,67.2,2415.6,69.0,2834.0,189.5,498.9,2412.6,2862.9,174,66.8
0.033751,502.4,68.1,2412.9,68.8,2826.9,193.6,502.4,2401.5,2851.8,174,66.6
0.035751,509.3,72.6,2410.7,72.3,2834.3,195.6,506.4,2390.2,2841.6,174,66.5
0.037751,515.8,84.5,2406.8,81.7,2847.2,193.3,510.9,2379.1,2833.6,174,66.3
0.039751,521.2,105.2,2394.6,98.4,2851.1,186.7,515.8,2368.1,2828.2,174,66.2
0.041751,524.5,130.8,2366.8,117.9,2842.0,181.8,521.2,2356.6,2825.6,174,66.3
0.043751,525.3,152.8,2327.8,127.7,2828.5,180.1,527.1,2343.8,2825.3,174,66.4
0.045751,526.5,171.1,2295.2,121.2,2821.4,174.5,533.4,2328.4,2826.3,174,66.4
0.047751,531.8,189.3,2273.4,109.4,2820.9,164.1,540.1,2309.2,2827.6,174,66.4
0.049751,541.8,199.7,2259.5,103.7,2821.8,156.3,547.2,2285.3,2827.9,173.9,66.2
0.051751,555.2,196.0,2246.3,107.7,2821.1,156.0,554.6,2256.2,2826.4,173.9,65.9
0.053751,568.2,180.7,2227.9,123.2,2817.6,161.1,561.9,2221.9,2822.6,173.9,65.5
0.055751,576.8,163.5,2202.3,147.6,2811.7,158.8,568.9,2183.3,2816.2,173.9,65.1
0.057751,580.5,153.7,2170.8,181.3,2806.2,139.4,575.2,2141.3,2807.8,173.8,64.9
0.059751,580.8,161.5,2137.2,229.9,2802.5,117.5,580.6,2097.6,2798.2,173.8,64.7
0.061751,581.3,188.3,2087.0,287.9,2797.9,105.9,584.6,2053.6,2788.2,173.8,64.7
0.063751,583.2,216.1,2011.4,311.5,2790.3,102.8,587,2010.6,2778.9,173.7,64.7
0.065751,584.6,223.0,1941.3,289.8,2779.2,107.1,587.7,1969.5,2771.1,173.7,64.7
0.067751,584.7,215.2,1891.6,261.5,2765.3,117.0,586.5,1930.5,2765.5,173.6,64.5
0.069751,583.2,207.2,1861.6,252.8,2753.4,130.5,583.7,1893.4,2762.1,173.6,64.2
0.071751,579.9,202.0,1841.0,265.9,2746.1,148.6,579.5,1857.4,2760.6,173.5,63.9
0.073751,575.7,195.1,1819.9,291.3,2744.9,168.5,574.2,1821.5,2760.4,173.5,63.6
0.075751,570.8,187.8,1793.4,320.2,2753.6,180.1,568.1,1784.9,2760.8,173.4,63.5
0.077751,563.9,187.9,1761.1,361.0,2770.9,180.4,561.7,1746.9,2761,173.4,63.6
0.079751,555.6,201.1,1730.7,426.2,2783.1,180.7,555.4,1707.4,2760.3,173.3,63.7
0.081751,547.8,220.4,1697.1,510.9,2777.5,194.9,549.5,1667.2,2758.5,173.3,63.8
0.083751,542.2,235.0,1645.2,570.3,2754.0,217.6,544.2,1627.5,2755.4,173.2,63.7
0.085751,538.9,241.2,1583.4,548.9,2731.3,227.7,539.8,1590.4,2751.6,173.1,63.4
0.087751,537.1,237.1,1534.2,459.0,2729.8,215.1,536.4,1558.2,2747.5,173.1,63
0.089751,537.3,227.6,1512.5,377.5,2744.1,189.6,533.9,1533.1,2743.9,173,62.4
0.091751,536.0,225.6,1512.4,346.7,2751.4,176.6,532.4,1517.2,2741.4,172.9,61.9
0.093751,525.9,238.5,1522.0,369.1,2745.0,192.0,531.9,1511.7,2740.6,172.8,61.7
