time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025395,710.6,507.1,1860.7,93.2,2886.5,350.4,727.3,1831.1,2961.5,97.5,70.8
0.027395,749.8,547.9,1853.4,79.2,2955.1,429.0,759.1,1839.5,2968.6,97.5,71.4
0.029395,822.7,575.1,1853.9,66.4,3010.5,394.6,807.3,1852.1,2979.8,97.5,72
0.031395,893.1,530.1,1857.8,56.1,3037.3,278.7,865.9,1867.4,2994.3,97.5,72.4
0.033395,939.4,477.5,1863.8,51.4,3048.4,178.7,927.5,1883.3,3011.2,97.4,72.7
0.035395,974.3,465.3,1872.1,53.9,3051.0,136.8,985.3,1898.2,3029.2,97.4,73
0.037395,1014.9,488.9,1885.9,59.7,3049.7,137.5,1033.6,1910.5,3047.2,97.3,73.2
0.039395,1060.8,526.3,1906.2,62.3,3051.2,166.4,1069.1,1919.4,3063.9,97.2,73.4
0.041395,1092.8,560.9,1926.1,59.5,3062.7,188.4,1090.8,1924.9,3078.5,97.1,73.6
0.043395,1105.2,591.3,1942.3,53.9,3078.7,169.6,1100.6,1927.5,3090.2,97,73.8
0.045395,1101.6,616.1,1951.7,49.0,3087.7,132.5,1102,1928.4,3098.6,96.8,74
0.047395,1092.9,634.1,1952.5,47.5,3092.7,107.4,1099.8,1929.1,3103.7,96.6,74.1
0.049395,1090.0,645.0,1947.0,49.2,3098.0,98.8,1098.8,1930.9,3105.8,96.4,74.1
0.051395,1099.6,653.7,1941.4,51.7,3103.4,101.6,1102.4,1935,3105.7,96.1,74.1
0.053395,1125.9,661.6,1940.9,52.7,3106.5,114.3,1112.1,1941.9,3104.3,95.7,74
0.055395,1159.0,683.9,1944.9,52.5,3107.6,134.0,1127,1951.3,3102.7,95.3,74
0.057395,1172.6,739.6,1949.3,52.6,3110.9,142.3,1143.6,1962.4,3102,94.8,73.9
0.059395,1153.7,829.2,1953.4,54.4,3116.6,127.5,1156.6,1973.8,3103.3,94.3,73.7
0.061395,1117.2,932.8,1961.0,60.2,3120.8,108.6,1159.7,1983.7,3107,93.7,73.5
0.063395,1102.9,1005.8,1974.8,68.6,3123.1,105.0,1146.8,1990.6,3113.7,93,73.3
0.065395,1107.2,1056.0,1991.2,74.1,3125.7,117.9,1113.3,1993.1,3123,92.2,73
0.067395,1083.7,1118.1,2001.8,75.8,3129.3,146.9,1057.1,1990.8,3134.3,91.4,72.7
0.069395,987.3,1173.1,2004.3,77.6,3133.1,189.9,979.3,1983.8,3146.7,90.5,72.5
0.071395,861.8,1124.1,1998.9,84.3,3138.1,226.6,884.2,1973.3,3158.8,89.5,72.2
0.073395,775.7,1025.8,1983.4,100.1,3151.8,252.8,779.3,1961.3,3169.2,88.5,71.8
0.075395,713.4,985.6,1955.1,119.6,3175.6,270.8,673.5,1950.1,3176.6,87.4,71.5
0.077395,635.3,995.2,1927.4,125.4,3193.2,249.2,576.5,1942.1,3179.8,86.2,71.2
0.079395,511.2,996.2,1923.2,118.1,3185.2,189.9,497.1,1939.4,3178.1,85,70.9
0.081395,395.0,817.7,1937.0,106.8,3169.7,139.4,441.8,1943.5,3171.4,83.8,70.7
0.083395,365.3,670.0,1953.8,95.4,3158.4,109.9,413.8,1954.6,3159.9,82.5,70.4
0.085395,378.5,624.7,1967.9,89.5,3150.2,96.3,412.5,1972.2,3144.8,81.1,70.1
0.087395,429.4,629.6,1982.4,93.5,3142.2,99.1,433.5,1994.5,3127.5,79.8,69.6
0.089395,495.8,579.2,2005.1,108.1,3128.5,118.8,469.4,2018.8,3109.7,78.5,69
0.091395,545.0,500.7,2038.6,128.1,3101.5,146.0,511.2,2042.2,3093.3,77.1,68.5
0.093395,573.1,483.5,2069.5,139.0,3070.6,153.8,549.5,2061.6,3080.2,75.8,68.2
0.095395,585.9,507.0,2088.0,145.8,3054.9,142.7,576.2,2074.4,3071.6,74.5,68.2
0.097395,546.4,528.9,2089.1,165.0,3058.2,130.2,585.7,2078.8,3068.7,73.2,68.4
