time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025218,592.4,246.1,1724.6,170.9,2761.3,169.7,591,1759.5,2723.9,163,67.5
0.027218,643.1,279.6,1744.8,169.9,2767.2,155.7,616.7,1760.1,2740.7,162.8,67.5
0.029218,686.1,313.4,1766.2,173.7,2770.8,157.8,656.7,1761,2765.8,162.6,67.7
0.031218,730.6,334.8,1779.5,165.8,2772.2,164.2,707,1761.8,2794.9,162.4,67.9
0.033218,771.8,336.6,1780.5,150.3,2771.7,172.6,762.5,1762.3,2823,162.2,68.2
0.035218,812.8,327.4,1773.1,134.6,2771.9,188.6,817.6,1762.1,2844.3,162,68.4
0.037218,846.1,319.7,1762.3,124.1,2773.8,216.2,866.5,1761.1,2853.4,161.8,68.5
0.039218,868.9,325.9,1752.8,118.1,2777.4,257.0,904.2,1758.8,2845.4,161.6,68.4
0.041218,883.3,356.9,1749.1,114.9,2785.8,311.7,926.5,1755.1,2816.9,161.5,68.3
0.043218,893.1,406.2,1752.4,111.9,2801.0,369.0,930.7,1750.1,2765.9,161.3,68
0.045218,898.8,465.8,1758.6,108.9,2815.4,425.1,915.9,1743.8,2692.7,161.2,67.5
0.047218,890.6,538.4,1763.7,113.2,2816.2,490.5,882.8,1736.4,2599.6,161.1,67
0.049218,842.9,646.5,1766.6,132.4,2805.7,611.1,834,1728.3,2490.6,161,66.6
0.051218,743.6,693.2,1767.3,164.7,2811.2,785.5,773.7,1719.9,2371.7,160.9,66.3
0.053218,675.2,657.3,1651.0,2499.1,1771.0,201.4,707,1711.9,2249.8,160.9,66.2
0.055218,637.6,671.0,1636.1,1766.6,1784.7,238.6,640.1,1704.8,2132.6,160.9,66.4
0.057218,606.2,725.7,1612.1,1463.7,1802.6,282.7,579,1699.1,2027.6,160.9,66.7
0.059218,575.4,788.1,1647.3,1276.1,1814.5,352.9,529.4,1695.5,1941.8,160.9,67.1
0.061218,559.9,828.3,1732.8,1200.5,1802.9,438.6,496.2,1694.2,1880.8,161,67.3
0.063218,566.2,824.3,1762.0,465.9,1866.5,1298.3,482.8,1695.5,1848.3,161.1,67.4
0.065218,578.3,768.8,1740.1,433.6,1965.1,1402.1,491,1699.7,1846.2,161.1,67.4
0.067218,581.7,713.3,1734.4,400.2,1993.8,1372.3,520.8,1706.5,1873.9,161.2,67.1
0.069218,582.1,709.4,1737.9,360.6,1978.3,1398.0,570.1,1715.7,1928.8,161.4,66.7
0.071218,586.7,763.0,1738.7,317.9,2000.8,1561.7,635.5,1727,2006.3,161.5,66.2
0.073218,595.8,853.4,1732.9,284.4,2175.8,1843.2,712,1739.7,2100.2,161.6,65.8
0.075218,609.9,990.4,1731.0,264.0,2466.7,870.3,793.7,1753.3,2203.7,161.8,65.5
0.077218,658.0,1298.4,1741.9,254.7,2403.4,700.8,874.3,1766.9,2309.2,161.9,65.5
0.079218,870.7,1662.5,1763.9,260.7,2399.6,691.5,947.4,1780,2409.8,162.1,65.7
0.081218,1083.9,1773.9,1790.6,270.6,2434.4,767.9,1007.6,1791.7,2499.4,162.2,66
0.083218,1197.3,1629.5,1806.7,265.6,2479.2,800.3,1050.2,1801.6,2573.1,162.4,66.2
0.085218,1193.5,1399.2,1808.4,251.7,2505.4,766.5,1072,1809.2,2628.2,162.5,66.4
0.087218,1154.3,1237.2,1801.2,244.5,2527.9,712.7,1071.4,1814.2,2663.4,162.7,66.4
0.089218,1107.2,1166.9,1794.6,255.6,2554.2,660.2,1048.4,1816.3,2679.8,162.8,66.2
0.091218,1049.1,1167.3,1799.1,283.0,2591.1,612.9,1004.9,1815.6,2679.9,162.9,65.8
0.093218,963.6,1224.6,1816.2,297.2,2644.0,574.1,943.8,1812.2,2667.9,163,65.3
0.095218,791.4,1271.4,1830.8,283.7,2704.0,516.5,869.1,1806.4,2648.6,163.1,64.8
0.097218,658.9,1106.6,1831.8,260.2,2745.4,445.9,785.7,1798.6,2627.4,163.2,64.3
0.099218,674.1,1156.6,1821.9,234.7,2763.5,374.2,698.4,1789.3,2609.5,163.2,64.1
0.101218,790.3,1311.9,1801.8,213.2,2763.5,327.4,612,1778.9,2599.3,163.3,64.1
0.103218,755.9,1654.3,1774.9,210.9,2753.1,332.6,530.6,1767.9,2599.9,163.3,64.4
0.105218,195.7,1014.8,1737.9,217.5,2297.4,4379.3,457.4,1756.9,2613.1,163.3,64.7
0.107218,251.4,691.6,1706.8,202.8,2696.6,514.7,394.6,1746.1,2639,163.3,65
0.109218,260.0,532.1,1696.2,174.0,2641.8,610.9,343.3,1736.1,2676.2,163.3,65.1
0.111218,265.6,444.5,1704.6,148.1,2647.5,686.3,303.5,1727,2721.8,163.3,65
0.113218,270.3,409.3,1720.0,125.1,2767.7,796.4,274.3,1719.1,2771.7,163.3,64.7
0.115218,271.2,430.7,1730.6,104.1,2887.7,653.3,254.2,1712.5,2821.5,163.2,64.2
0.117218,268.1,496.1,1729.9,89.3,2914.5,549.4,241.2,1707.3,2866.3,163.2,63.3
0.119218,271.5,560.9,1719.3,80.0,2909.7,457.5,233.6,1703.5,2901.9,163.1,62.3
0.121218,284.7,550.7,1704.2,76.4,2895.6,398.1,229.8,1701.3,2924.8,163,61.4
0.123218,273.9,503.8,1690.9,80.0,2881.4,393.6,228.6,1700.5,2932.7,163,60.7
