time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025508,471.2,113.8,1930.6,670.4,2486.3,86.8,477.6,2057.9,2507.9,0,67
0.027508,485.1,107.5,1916.7,674.4,2505.7,104.6,476.8,2057.8,2509.1,0,66.2
0.029508,501.3,93.2,1932.1,674.8,2525.9,109.1,475.5,2057.7,2511,0,65.5
0.031508,510.1,81.0,1982.0,699.8,2534.4,98.3,473.7,2057.4,2513.7,0,65.1
0.033508,509.9,76.7,2069.6,740.3,2536.9,89.2,471.4,2057.2,2517.1,0,64.9
0.035508,501.6,80.1,2167.6,766.7,2536.8,82.4,468.7,2056.8,2521.2,0,64.8
0.037508,489.1,86.6,2226.4,772.6,2536.6,73.0,465.5,2056.4,2525.9,0,64.8
0.039508,474.2,92.9,2232.8,782.4,2538.2,60.1,462,2055.9,2531.1,0,64.8
0.041508,453.4,99.5,2182.2,815.7,2541.9,47.0,458.1,2055.3,2536.7,0,64.8
0.043508,429.9,102.0,2097.0,838.1,2547.5,40.3,453.9,2054.6,2542.8,0,64.8
0.045508,412.9,94.2,2024.3,802.1,2555.9,40.8,449.4,2053.8,2549.2,0,64.7
0.047508,406.6,83.1,1992.5,761.2,2563.9,45.0,444.7,2052.9,2555.8,0,64.6
0.049508,405.8,75.6,1990.3,779.1,2567.9,50.4,439.8,2051.9,2562.7,0,64.5
0.051508,405.3,71.6,2013.0,883.4,2566.3,60.3,434.8,2050.8,2569.6,0,64.3
0.053508,399.8,67.5,2046.9,1064.2,2559.4,79.6,429.7,2049.6,2576.5,0,64.2
0.055508,390.5,62.4,2058.5,1263.4,2549.9,110.2,424.6,2048.2,2583.4,0,64
0.057508,383.4,62.8,2029.0,1395.9,2547.2,152.7,419.4,2046.8,2590.3,0,63.7
0.059508,381.3,73.8,1987.8,1333.7,2570.2,167.1,414.4,2045.3,2597,0,63.3
0.061508,385.9,101.4,2009.1,1174.4,2596.5,130.8,409.4,2043.6,2603.5,0,62.7
0.063508,399.0,144.8,2081.3,1044.8,2607.1,106.7,404.5,2041.9,2609.9,0,62.1
0.065508,417.2,181.3,2134.4,941.4,2613.3,92.1,399.8,2040.1,2616,0,61.4
0.067508,429.1,182.7,2152.6,873.1,2618.1,77.8,395.2,2038.2,2622,0,61.1
0.069508,426.2,153.7,2135.2,870.7,2621.7,64.2,390.9,2036.3,2627.7,0,61.2
0.071508,412.3,115.3,2084.9,963.3,2625.6,54.6,386.8,2034.4,2633.3,0,61.6
0.073508,397.5,86.6,2019.2,1154.3,2632.1,53.9,382.9,2032.4,2638.7,0,62.2
0.075508,388.3,73.3,1981.5,1328.8,2640.4,63.5,379.3,2030.4,2643.9,0,62.7
0.077508,382.9,71.0,1958.8,1396.0,2647.5,75.3,375.9,2028.4,2649.1,0,63
0.079508,380.1,79.7,1931.9,1336.2,2653.3,85.4,372.7,2026.4,2654.2,0,63.2
0.081508,378.8,96.8,1940.8,1214.9,2660.3,99.6,369.8,2024.5,2659.3,0,63.2
0.083508,377.2,108.1,2009.2,1121.8,2670.0,114.7,367.2,2022.6,2664.3,0,63.4
0.085508,373.7,95.8,2077.0,1052.2,2678.4,114.0,364.7,2020.9,2669.5,0,63.8
0.087508,369.5,71.9,2085.5,995.0,2683.5,98.5,362.5,2019.2,2674.8,0,64.4
0.089508,365.9,49.3,2031.7,941.5,2687.0,79.3,360.5,2017.7,2680.3,0,65.2
0.091508,363.6,33.4,1957.1,876.4,2691.1,68.4,358.6,2016.2,2685.9,0,66.1
0.093508,362.7,23.4,1913.8,813.4,2696.8,70.7,356.9,2015,2691.8,0,66.8
0.095508,363.4,17.6,1919.5,764.1,2704.5,84.1,355.4,2013.8,2697.9,0,67.4
0.097508,365.0,14.8,1950.5,713.2,2713.8,102.0,354,2012.9,2704.3,0,67.8
0.099508,365.7,14.2,1987.2,662.1,2725.6,123.5,352.6,2012.1,2710.9,0,68.1
0.101508,362.2,15.6,2017.0,646.6,2735.6,139.9,351.4,2011.5,2717.8,0,68.3
0.103508,352.7,18.3,2043.6,662.5,2741.2,142.9,350.2,2011.1,2724.9,0,68.5
0.105508,339.6,21.1,2076.5,674.1,2745.4,133.7,349,2010.9,2732.2,0,68.7
0.107508,328.8,22.7,2106.5,666.3,2750.5,119.9,347.9,2010.9,2739.6,165.2,68.9
0.109508,323.0,23.2,2117.3,657.7,2756.5,104.1,346.8,2011.1,2747.2,165.3,69.1
0.111508,322.3,22.5,2098.0,664.3,2763.3,87.2,345.7,2011.5,2754.8,165.5,69.3
0.113508,325.0,21.1,2053.1,680.8,2770.4,72.5,344.6,2012.1,2762.3,165.6,69.6
0.115508,328.8,18.8,1999.1,693.4,2777.6,63.0,343.4,2012.9,2769.8,165.7,69.9
0.117508,332.1,16.0,1956.0,708.1,2783.6,61.6,342.3,2013.8,2777,165.8,70.3
0.119508,333.7,13.8,1932.8,753.1,2787.6,69.7,341.1,2015,2784,165.9,70.7
0.121508,334.2,12.4,1918.2,841.3,2792.7,86.6,339.9,2016.4,2790.6,166,71
0.123508,334.5,11.6,1905.5,932.8,2803.0,102.6,338.7,2017.9,2796.7,166.1,71.3
0.125508,334.9,11.2,1906.9,1001.2,2816.7,110.4,337.5,2019.6,2802.3,166.2,71.4
0.127508,335.5,11.0,1954.3,1070.3,2823.3,122.4,336.3,2021.6,2807.3,166.3,71.5
0.129508,336.1,10.6,2050.0,1145.8,2817.7,157.7,335,2023.7,2811.5,166.3,71.6
0.131508,336.6,10.1,2165.7,1213.2,2798.6,229.1,333.8,2026,2814.9,166.4,71.5
0.133508,336.5,9.5,2270.7,1253.6,2761.8,334.8,332.6,2028.6,2817.6,166.4,71.5
0.135508,335.9,9.2,2297.9,1208.1,2731.4,407.4,331.5,2031.4,2819.3,166.4,71.4
0.137508,335.5,9.0,2210.0,1077.9,2743.8,370.6,330.4,2034.4,2820.2,166.4,71.3
0.139508,335.5,9.3,2094.6,960.8,2767.9,263.3,329.3,2037.7,2820.1,166.3,71.1
0.141508,335.6,10.2,2002.9,866.9,2785.7,169.9,328.3,2041.2,2819.1,166.3,70.8
0.143508,335.4,11.3,1947.5,784.6,2797.9,110.8,327.4,2045.1,2817.2,166.2,70.6
0.145508,334.4,11.9,1930.8,717.7,2804.9,81.0,326.6,2049.3,2814.5,166.1,70.3
0.147508,332.8,12.0,1939.2,673.8,2809.3,66.4,325.8,2053.8,2810.9,166,69.9
0.149508,330.7,12.0,1960.7,673.0,2812.1,60.4,325.1,2058.7,2806.6,165.9,69.6
0.151508,328.9,12.5,1981.4,730.0,2812.8,59.3,324.6,2064,2801.6,165.8,69.2
0.153508,327.9,14.1,1995.2,839.5,2811.5,60.8,324.1,2069.7,2796.1,165.7,68.9
0.155508,327.6,16.8,2005.6,980.8,2809.4,63.8,323.8,2075.9,2790.1,165.5,68.5
0.157508,327.7,19.4,2016.8,1103.2,2807.9,67.1,323.5,2082.5,2783.7,165.4,68.1
0.159508,327.5,20.8,2027.8,1164.7,2806.6,69.6,323.3,2089.7,2777.2,165.2,67.8
0.161508,326.9,20.3,2045.8,1128.2,2804.7,72.4,323.3,2097.3,2770.5,165.1,67.5
0.163508,325.6,18.9,2082.8,1020.0,2802.2,78.2,323.3,2105.5,2763.9,165,67.3
0.165508,324.0,17.7,2131.2,901.3,2798.5,89.0,323.3,2114.2,2757.5,164.8,67
0.167508,322.5,17.3,2171.0,834.3,2791.7,104.4,323.5,2123.5,2751.4,164.7,66.9
0.169508,321.3,17.0,2199.9,830.0,2779.7,121.9,323.7,2133.3,2745.8,164.6,66.7
0.171508,320.3,16.5,2218.1,886.6,2764.3,132.8,323.9,2143.7,2740.7,164.4,66.6
0.173508,319.8,16.0,2221.5,1013.2,2751.7,128.8,324.2,2154.6,2736.3,164.3,66.6
0.175508,319.6,16.6,2214.4,1273.2,2745.5,114.3,324.5,2166,2732.7,164.2,66.6
0.177508,319.9,18.9,2207.5,1643.3,2746.3,101.3,324.8,2177.9,2729.9,164.1,66.7
0.179508,320.2,21.6,2202.8,1898.2,2750.2,95.9,325.2,2190.2,2728.1,164,66.9
0.181508,320.0,22.9,2206.5,1872.0,2752.3,98.7,325.5,2202.9,2727.2,163.9,67.1
0.183508,319.9,22.3,2231.9,1722.2,2748.6,108.5,325.8,2216,2727.3,163.8,67.4
