time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025880,388.8,120.8,2268.1,64.7,3034.3,174.7,397.5,2320,3046.5,183.5,68.7
0.027880,397.2,127.4,2280.2,59.2,3033.9,181.9,397.9,2319.9,3044.2,183.6,69
0.029880,400.5,129.1,2299.4,60.3,3027.6,192.7,398.5,2319.9,3040.7,183.8,69.4
0.031880,401.2,128.6,2322.3,62.7,3025.4,205.6,399.2,2320.1,3036.1,183.9,69.8
0.033880,401.3,133.4,2342.4,59.9,3029.9,205.2,400.1,2321,3030.9,184.1,70
0.035880,401.7,148.1,2354.6,53.7,3033.0,192.7,401,2322.6,3025.5,184.3,70.3
0.037880,402.3,166.6,2359.9,50.3,3033.4,189.7,402,2325.3,3020.2,184.5,70.4
0.039880,403.4,177.9,2361.9,52.2,3033.8,205.4,402.8,2329.3,3015.6,184.7,70.6
0.041880,405.0,176.4,2363.2,58.3,3032.5,237.5,403.5,2334.8,3011.9,184.9,70.7
0.043880,406.7,168.1,2364.8,65.0,3026.2,270.4,404,2341.7,3009.4,185.1,70.9
0.045880,407.6,160.8,2365.9,67.8,3017.4,286.6,404.2,2349.9,3008.2,185.3,71
0.047880,407.1,156.3,2365.3,66.6,3009.6,292.0,404.1,2359.4,3008.4,185.5,71.1
0.049880,405.3,153.7,2364.3,64.9,3004.6,299.6,403.7,2369.7,3009.9,185.8,71.1
0.051880,402.7,153.4,2365.3,65.7,3004.4,314.4,402.8,2380.4,3012.4,186,71.1
0.053880,399.6,153.6,2369.4,69.3,3007.7,336.2,401.6,2391.1,3015.6,186.2,71.1
0.055880,396.6,149.5,2376.2,73.7,3011.6,365.4,400,2401.1,3019.1,186.5,71
0.057880,394.0,142.2,2385.6,75.3,3020.5,395.0,398.2,2410,3022.5,186.7,71
0.059880,392.2,136.9,2396.2,72.5,3032.5,410.9,396,2417.2,3025.3,186.9,71.1
0.061880,390.9,134.3,2405.6,69.1,3032.5,408.1,393.6,2422.5,3027.1,187.2,71.2
0.063880,389.8,132.8,2412.2,67.8,3018.3,386.7,391.2,2425.4,3027.6,187.4,71.3
0.065880,388.6,131.2,2416.2,68.6,3001.1,353.7,388.6,2425.8,3026.6,187.6,71.4
0.067880,387.2,128.0,2419.3,71.1,2989.7,322.9,386.1,2423.8,3023.8,187.8,71.5
0.069880,385.2,120.3,2422.9,75.3,2987.5,304.1,383.7,2419.6,3019.4,188,71.6
0.071880,383.1,107.5,2426.8,80.1,2998.6,292.5,381.5,2413.3,3013.4,188.2,71.6
0.073880,381.3,94.0,2429.9,84.4,3020.5,276.4,379.6,2405.6,3006.2,188.4,71.7
0.075880,380.0,84.2,2428.1,90.1,3036.9,260.7,378,2397,2998.1,188.6,71.8
0.077880,378.9,79.0,2417.6,97.3,3034.7,262.2,376.7,2388,2989.5,188.8,71.9
0.079880,378.0,76.9,2401.2,100.9,3016.5,276.8,375.7,2379.3,2981,188.9,72
0.081880,376.9,76.3,2385.2,99.4,2995.4,288.6,375.1,2371.5,2973.1,189,72.2
0.083880,375.7,75.1,2370.8,96.3,2979.5,299.7,374.7,2365,2966.3,189.2,72.2
0.085880,374.4,71.9,2357.4,94.3,2965.7,314.4,374.7,2360.2,2960.9,189.3,72.3
0.087880,373.5,67.4,2346.7,94.1,2950.1,329.2,374.8,2357.4,2957.4,189.3,72.4
0.089880,373.3,63.5,2341.0,96.4,2935.7,338.7,375,2356.6,2955.9,189.4,72.4
0.091880,373.6,62.0,2341.6,99.5,2931.7,336.1,375.2,2357.8,2956.6,189.4,72.4
0.093880,373.9,61.9,2346.7,100.8,2938.4,317.6,375.4,2360.6,2959.5,189.5,72.4
0.095880,373.9,60.5,2351.5,101.5,2944.8,298.9,375.4,2364.7,2964.3,189.5,72.4
0.097880,373.5,57.3,2353.8,105.3,2949.8,300.1,375.2,2369.7,2970.9,189.4,72.4
0.099880,373.1,53.8,2354.5,114.3,2959.6,318.6,374.7,2375,2979,189.4,72.3
0.101880,372.5,50.4,2355.5,129.3,2974.8,330.8,373.9,2380.2,2988.1,189.4,72.3
0.103880,371.6,46.6,2360.5,149.6,2992.1,315.9,372.7,2384.6,2997.8,189.3,72.2
0.105880,370.3,43.4,2374.4,170.0,3010.4,289.1,371.1,2388,3007.7,189.2,72.1
0.107880,368.9,41.9,2395.3,179.8,3029.8,270.4,369.2,2389.9,3017.4,189.1,71.9
0.109880,367.6,42.3,2413.2,172.3,3048.0,258.1,367,2390.2,3026.7,189,71.8
0.111880,366.4,44.1,2423.6,153.5,3062.0,247.6,364.5,2389,3035.2,188.9,71.6
0.113880,365.3,46.5,2429.2,132.9,3071.0,238.2,361.9,2386.2,3042.7,188.7,71.5
0.115880,364.1,49.8,2430.4,119.3,3075.2,235.2,359.2,2382.3,3049.2,188.6,71.3
0.117880,362.4,55.3,2424.4,119.7,3076.1,247.2,356.6,2377.5,3054.6,188.5,71.2
0.119880,359.4,63.2,2408.1,136.1,3074.9,272.9,354.2,2372.3,3059,188.3,71.1
0.121880,354.4,71.3,2380.7,161.4,3069.9,291.2,352,2367.2,3062.3,188.2,71
0.123880,348.5,75.6,2346.6,183.3,3062.0,283.9,350.2,2362.7,3064.8,188,71
0.125880,343.9,73.1,2315.7,199.6,3053.2,260.0,348.9,2359.1,3066.4,187.9,71
0.127880,342.3,66.4,2302.1,219.3,3039.9,237.5,348,2356.8,3067.4,187.7,71
0.129880,343.9,61.5,2320.8,247.1,3021.5,224.3,347.8,2356,3067.7,187.6,71
