time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025592,394.8,196.3,1553.9,1380.4,2336.5,584.3,379.8,1257.8,2315.6,158.3,70.6
0.027592,422.0,268.9,1216.1,1112.7,2352.3,470.8,396.6,1232.1,2351.3,158.1,70.5
0.029592,432.0,316.5,1048.9,612.6,2380.8,414.3,422.7,1193.9,2405.2,157.7,70.3
0.031592,434.5,289.7,1009.8,318.6,2432.4,432.3,455.5,1148.9,2469.8,157.4,69.9
0.033592,454.4,268.9,1007.6,201.7,2530.8,461.9,491.9,1104.3,2536.5,157.1,69.4
0.035592,495.3,279.1,1020.7,162.0,2625.2,390.0,528.6,1066.5,2596.9,156.7,68.9
0.037592,553.8,287.8,1042.3,156.1,2672.2,282.1,562.9,1041.1,2644.1,156.3,68.3
0.039592,612.1,268.4,1072.4,162.5,2691.2,202.2,592.4,1031.3,2673.7,156,67.9
0.041592,643.7,245.1,1102.8,167.1,2693.1,162.4,615.9,1037.6,2684.8,155.6,67.6
0.043592,652.1,240.9,1123.9,166.5,2678.7,150.1,632.8,1058.3,2679,155.2,67.4
0.045592,650.8,250.8,1135.9,161.7,2649.1,147.3,643.6,1089.2,2660.8,154.8,67.3
0.047592,648.2,265.6,1145.5,153.2,2612.2,138.3,649.3,1125,2636.2,154.5,67.2
0.049592,647.2,278.5,1154.4,143.1,2585.0,124.3,651.4,1160,2611.4,154.1,67.2
0.051592,645.5,283.7,1162.0,133.0,2573.8,115.4,651.2,1189.1,2591.9,153.8,67.1
0.053592,641.3,278.4,1168.9,124.3,2579.0,114.7,650,1208.6,2581.4,153.4,67.1
0.055592,638.1,269.4,1176.1,120.1,2597.3,117.5,648.6,1217,2581.1,153.1,67
0.057592,639.1,272.6,1183.3,124.3,2618.2,115.1,647.5,1214.6,2590,152.8,66.9
0.059592,644.6,299.5,1188.8,138.1,2630.4,103.4,646.6,1203.8,2604.9,152.5,66.8
0.061592,651.3,335.8,1191.5,153.1,2635.1,87.0,645.6,1188.1,2621.4,152.3,66.7
0.063592,652.8,347.7,1190.3,155.5,2635.8,74.2,644.1,1171.5,2635,152,66.6
0.065592,647.8,329.2,1185.9,147.8,2632.7,68.1,641.6,1157.8,2641.9,151.8,66.5
0.067592,641.4,298.0,1178.7,141.8,2623.0,66.7,638.1,1149.5,2639.5,151.6,66.4
0.069592,636.4,267.1,1169.8,142.0,2607.3,66.7,633.8,1148,2627.6,151.4,66.2
0.071592,631.0,244.8,1161.9,147.8,2591.0,65.7,629.2,1153,2607.8,151.3,66.1
0.073592,623.7,237.9,1159.4,166.2,2576.5,65.8,625.1,1162.8,2583.2,151.1,65.8
0.075592,616.6,244.8,1163.5,210.8,2561.7,69.6,622.3,1174.9,2558,151,65.6
0.077592,614.0,257.9,1173.4,303.8,2545.3,79.2,621.6,1186.5,2536.2,150.9,65.3
0.079592,619.5,272.5,1184.0,457.9,2531.4,96.0,623.5,1195.2,2521.1,150.8,65
0.081592,631.3,288.9,1189.2,666.6,2524.9,118.0,627.8,1199.5,2514.5,150.7,64.7
0.083592,642.4,301.1,1187.0,859.9,2527.8,133.0,634.3,1198.9,2516.3,150.6,64.3
0.085592,645.3,307.7,1176.9,959.5,2536.0,131.9,642,1194.3,2524.8,150.5,63.8
0.087592,641.6,313.2,1168.1,990.4,2544.1,123.1,649.8,1187.3,2537,150.5,63.1
0.089592,641.1,326.5,1175.0,1074.5,2550.1,120.4,656.5,1180.1,2549.3,150.4,62.2
0.091592,653.2,357.1,1193.4,1307.5,2550.8,134.2,661,1174.8,2558.2,150.4,61.1
0.093592,687.4,387.1,1212.9,1828.0,2536.1,175.3,662.6,1172.9,2561.5,150.3,59.9
