filename	speaker	syll	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9
KLH021a_0001.wav	KLH021a		--undefined--	--undefined--	110.22416250688943	111.17317644361108	117.39460625114178	113.90992386474792	114.13708929466797	--undefined--	--undefined--
KLH021a_0002.wav	KLH021a		--undefined--	120.46496643557373	126.95483799903123	127.11844971632294	125.98198182025651	126.14861334152056	125.57744264205564	124.39002514059753	--undefined--
KLH021a_0003.wav	KLH021a		--undefined--	--undefined--	93.69101725413798	86.79115616347781	78.07386890616229	78.0800892643062	--undefined--	--undefined--	--undefined--
KLH021a_0004.wav	KLH021a		--undefined--	--undefined--	89.46087664244041	87.29185033476146	90.37696500948573	94.70436821109142	96.99618224108347	96.12301931658234	--undefined--
KLH021a_0005.wav	KLH021a		--undefined--	101.56423087902279	103.98361715881506	106.32405342608105	109.03700096173574	113.08689522428315	117.05315319509575	117.78788771949638	--undefined--
KLH021a_0006.wav	KLH021a		--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
KLH021a_0008.wav	KLH021a		--undefined--	101.65233654180862	97.75557147643407	96.62532069746571	100.5214146412111	103.7332849858497	107.78449995998123	114.4474010850373	--undefined--
KLH021a_0009.wav	KLH021a		--undefined--	110.35045978004554	104.46839440851133	102.45947317116544	101.58738204100759	98.74708921603376	98.36579887691482	101.34274023142635	--undefined--
KLH021a_0011.wav	KLH021a		--undefined--	--undefined--	129.24164581702436	126.81441784647157	128.81201163102304	130.7866840160048	128.59654184753308	--undefined--	--undefined--
KLH021a_0012.wav	KLH021a		--undefined--	--undefined--	145.13189270355753	142.58623770461313	144.39550824299474	144.11781551710956	146.05985441059173	--undefined--	--undefined--
KLH021a_0013.wav	KLH021a		--undefined--	186.916734554482	168.90924728950552	164.11718641623443	162.06290245037943	158.09742826139316	152.58767939657002	148.50614404955036	--undefined--
KLH021a_0014.wav	KLH021a		--undefined--	149.71055187416616	140.7577112949398	133.6675592272817	132.7923675975829	134.24874413203258	135.54235270269427	126.06185036678902	--undefined--
KLH021a_0015.wav	KLH021a		--undefined--	--undefined--	137.13505276956488	134.8604342335427	131.25602251784568	124.57962039956143	109.17974912993385	100.41813535277032	--undefined--
KLH021a_0016.wav	KLH021a		--undefined--	96.4932413805602	98.83980687658044	100.31055794661737	101.4124053248868	114.0673738512206	117.64727958694924	121.89188340342682	--undefined--
KLH021a_0019.wav	KLH021a		--undefined--	--undefined--	99.64005471955642	98.41675296379873	99.86282488983436	104.17837193962244	103.9246396106213	--undefined--	--undefined--
KLH021a_0020.wav	KLH021a		--undefined--	170.31920102275137	137.24207435163947	139.5151957767755	144.58177729437347	150.289701677148	154.65385196961066	158.5039543486275	--undefined--
KLH021a_0021.wav	KLH021a		--undefined--	157.76959215222448	165.93604716760638	167.04443696167928	163.6488309197538	160.37105790785935	158.09016551781215	153.85609674846688	--undefined--
KLH021a_0022.wav	KLH021a		--undefined--	147.66084410828535	150.45779818901056	148.78240994259875	140.1500274067787	129.8991351738427	115.61484314710687	99.46363192784433	--undefined--
KLH021a_0023.wav	KLH021a		--undefined--	88.92043456554853	91.97909193119018	94.27529124893307	94.29347484825821	106.10192859332199	103.69334941840964	106.99225635427267	--undefined--
KLH021a_0024.wav	KLH021a		--undefined--	--undefined--	99.53184630154529	96.2635021269489	96.0170526756879	91.95150394602337	87.47089402822903	--undefined--	--undefined--
KLH021a_0025.wav	KLH021a		--undefined--	--undefined--	132.97380844146193	136.27938525381538	143.8539833354863	149.6532864900967	148.95421149533644	145.89089735355458	--undefined--
