time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025705,356.7,76.1,1375.9,149.0,1701.3,599.5,431,1385.7,1719.9,145.9,69
0.027705,383.9,93.9,1382.1,134.1,1714.6,618.8,434.8,1386.2,1729.1,145.5,68.9
0.029705,411.9,113.2,1387.9,126.3,1740.2,658.5,441.1,1387,1744.2,145,68.8
0.031705,437.3,133.5,1392.8,127.2,1768.8,701.8,449.7,1388.1,1764.9,144.5,68.7
0.033705,463.4,152.1,1397.5,128.2,1800.7,753.4,460.5,1389.4,1790.7,144,68.6
0.035705,486.8,162.7,1400.2,122.8,1831.6,812.7,473.2,1390.9,1821.1,143.5,68.5
0.037705,509.5,170.1,1399.7,113.8,1860.3,884.6,487.7,1392.3,1855.3,143,68.3
0.039705,531.4,179.0,1396.7,106.6,1882.1,950.6,503.7,1393.8,1892.8,142.5,68.1
0.041705,552.3,189.7,1394.6,100.9,1904.8,1017.3,520.9,1395,1932.7,142,68
0.043705,573.7,203.7,1394.5,96.0,1943.4,1150.6,538.9,1396.1,1974.1,141.5,67.9
0.045705,592.3,226.0,1395.1,94.8,2009.6,1418.6,557.5,1396.8,2016.4,141,67.9
0.047705,609.5,259.6,1395.5,96.4,2118.3,2001.9,576.3,1397.1,2058.6,140.5,68
0.049705,623.2,292.7,1395.8,96.8,2182.3,3205.3,595,1397,2100,140,68.3
0.051705,633.9,318.5,1395.5,96.3,1785.9,8129.6,613.5,1396.4,2139.9,139.6,68.6
0.053705,644.7,336.2,1394.0,97.6,2338.5,97.2,631.2,1395.2,2177.7,139.1,68.9
0.055705,652.8,340.6,1391.6,99.9,2337.4,92.3,648.1,1393.6,2212.7,138.6,69.1
0.057705,658.8,341.6,1388.3,101.2,2338.1,86.5,663.9,1391.4,2244.5,138.2,69.4
0.059705,665.5,352.9,1384.0,102.6,2336.8,83.5,678.4,1388.8,2272.8,137.7,69.6
0.061705,676.7,373.2,1378.1,103.7,2330.6,85.2,691.5,1385.7,2297.3,137.3,69.8
0.063705,691.1,383.4,1373.0,101.2,2323.1,85.1,703,1382.3,2317.9,136.9,69.9
0.065705,704.8,379.1,1370.2,96.7,2320.3,80.8,712.9,1378.7,2334.5,136.5,69.9
0.067705,717.8,368.4,1368.1,94.5,2321.1,77.7,721.1,1375,2347.2,136.1,69.9
0.069705,724.8,357.7,1365.8,94.9,2321.8,78.4,727.7,1371.2,2356.3,135.7,69.8
0.071705,726.9,341.6,1363.8,93.4,2322.4,79.0,732.7,1367.5,2361.9,135.3,69.7
0.073705,728.8,321.0,1363.9,91.2,2324.3,78.8,736.1,1364.1,2364.3,135,69.5
0.075705,729.4,307.3,1365.6,94.9,2325.9,84.0,738.2,1360.9,2364.1,134.6,69.3
0.077705,724.7,298.2,1367.1,105.0,2325.5,98.0,738.9,1358.2,2361.6,134.3,69.1
0.079705,718.2,283.9,1367.0,112.6,2324.4,113.5,738.5,1355.9,2357.3,133.9,68.9
0.081705,714.5,267.0,1366.2,117.8,2327.0,121.9,737.2,1354.2,2351.6,133.6,68.7
0.083705,712.5,258.0,1365.7,126.8,2331.2,120.2,735,1353.1,2345,133.3,68.5
0.085705,710.4,250.9,1364.7,139.0,2331.6,112.7,732.3,1352.6,2337.9,132.9,68.4
0.087705,712.2,239.8,1363.7,145.1,2329.7,101.7,729.1,1352.7,2330.7,132.6,68.2
0.089705,718.4,233.8,1363.8,147.6,2328.9,90.9,725.6,1353.4,2323.8,132.3,68
0.091705,724.8,241.9,1363.8,152.3,2328.2,81.6,722.1,1354.6,2317.4,132.1,67.9
0.093705,727.3,256.5,1360.9,153.4,2327.3,72.4,718.6,1356.2,2311.7,131.8,67.7
0.095705,727.8,262.8,1356.1,147.7,2327.8,61.1,715.3,1358.1,2307,131.6,67.5
0.097705,728.4,262.7,1353.0,144.1,2329.7,52.3,712.3,1360.2,2303.4,131.3,67.3
0.099705,727.1,269.5,1352.2,146.9,2330.9,47.9,709.6,1362.5,2300.7,131.2,67.1
0.101705,724.4,274.3,1351.8,148.7,2329.6,46.0,707.4,1364.6,2299.1,131,67
0.103705,725.8,264.7,1351.6,146.9,2327.0,43.9,705.7,1366.5,2298.5,131,66.8
0.105705,730.4,252.3,1352.7,148.7,2323.3,42.6,704.5,1368.1,2298.6,130.9,66.7
0.107705,731.6,251.2,1354.8,153.4,2319.0,42.9,703.9,1369.2,2299.4,131,66.6
0.109705,728.1,251.4,1357.0,150.4,2314.1,42.3,703.6,1369.8,2300.7,131.1,66.5
0.111705,725.4,238.3,1360.5,137.4,2309.2,40.3,703.9,1369.7,2302.3,131.3,66.4
0.113705,724.4,224.0,1366.1,126.4,2304.1,39.2,704.5,1368.8,2303.9,131.6,66.3
0.115705,720.7,221.4,1370.7,121.0,2297.9,39.6,705.4,1367.1,2305.4,132.1,66.2
0.117705,714.2,226.6,1370.1,117.0,2293.1,40.0,706.5,1364.6,2306.6,132.6,66.1
0.119705,707.2,231.6,1366.9,111.9,2289.6,40.6,707.8,1361.3,2307.4,133.4,66
0.121705,701.1,241.0,1365.1,109.0,2285.8,43.4,709.1,1357.3,2307.7,134.3,65.9
0.123705,692.1,260.0,1362.5,106.7,2280.3,48.8,710.3,1352.6,2307.4,135.3,65.7
0.125705,680.5,270.6,1355.8,97.9,2276.7,53.3,711.4,1347.3,2306.5,136.6,65.5
0.127705,673.3,255.5,1347.2,82.4,2278.2,54.7,712.3,1341.6,2304.9,138,65.3
0.129705,671.8,225.1,1338.1,64.9,2283.4,58.1,712.9,1335.6,2302.9,139.7,65.1
0.131705,672.9,204.5,1329.6,52.9,2286.3,70.5,713.2,1329.4,2300.4,141.6,64.8
0.133705,675.4,196.3,1320.8,47.2,2282.1,95.6,713,1323.3,2297.6,143.7,64.6
0.135705,680.9,189.8,1313.0,47.4,2277.3,111.3,712.4,1317.4,2294.7,146,64.3
0.137705,691.2,180.0,1307.8,54.1,2284.8,96.7,711.3,1312,2291.8,148.6,64.1
0.139705,702.0,170.4,1306.9,65.7,2295.5,72.6,709.7,1307,2289.1,151.4,63.8
0.141705,709.4,157.4,1308.0,72.6,2301.6,55.3,707.6,1302.9,2286.9,154.4,63.5
0.143705,715.5,137.8,1308.2,70.9,2305.5,42.5,705,1299.6,2285.2,157.6,63
0.145705,722.0,119.1,1307.4,66.1,2308.5,34.7,702,1297.2,2284.4,161,62.5
0.147705,728.8,105.8,1306.4,64.8,2311.7,31.9,698.5,1295.9,2284.4,0,61.8
0.149705,730.2,101.7,1305.6,69.7,2314.2,35.1,694.8,1295.7,2285.5,0,61.3
0.151705,723.9,104.0,1305.6,78.5,2314.2,41.1,690.6,1296.6,2287.6,0,60.8
0.153705,713.0,113.7,1308.4,95.3,2309.8,48.9,686.3,1298.6,2290.8,0,60.5
0.155705,701.9,139.6,1313.4,126.5,2301.7,56.6,681.8,1301.6,2295,0,60.5
0.157705,691.6,190.3,1315.4,164.9,2297.8,57.3,677.1,1305.6,2300.3,0,60.6
0.159705,684.5,239.2,1312.1,180.2,2300.9,49.8,672.5,1310.3,2306.4,0,60.8
0.161705,683.7,257.7,1308.0,169.2,2305.7,39.9,667.8,1315.7,2313.3,0,60.8
0.163705,687.3,245.3,1304.3,147.6,2310.5,31.6,663.3,1321.6,2320.7,0,60.6
0.165705,688.3,229.9,1300.2,133.2,2315.5,26.3,659,1327.8,2328.5,0,60.2
0.167705,682.0,239.7,1294.7,138.6,2321.9,25.3,655,1334,2336.3,204.3,59.7
0.169705,660.1,311.1,1288.1,184.2,2330.0,33.1,651.2,1340.1,2343.9,208,59.1
0.171705,595.0,481.0,1273.5,300.5,2341.6,60.5,647.9,1345.9,2351.2,211.6,58.5
0.173705,503.3,612.8,1254.3,483.1,2356.9,107.5,644.9,1351.2,2357.8,215,57.9
0.175705,565.4,608.7,1281.3,723.4,2371.2,140.1,642.5,1355.8,2363.6,218.3,57.4
0.177705,648.6,414.6,1406.4,853.5,2379.3,153.9,640.5,1359.5,2368.2,221.3,56.7
0.179705,669.6,308.6,1481.5,747.0,2381.0,163.4,639.1,1362.3,2371.7,224.1,56.1
0.181705,675.8,310.5,1459.6,546.6,2373.9,169.0,638.2,1364,2373.8,226.7,55.4
0.183705,667.5,390.0,1412.1,389.5,2357.1,163.0,637.9,1364.5,2374.6,229.2,54.9
