time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025381,259.7,83.5,1415.9,119.2,1895.3,1108.9,281.5,1421.9,1868.1,107.2,76.5
0.027381,265.3,106.2,1413.1,114.5,1870.5,807.5,283.6,1421.4,1875.9,106.9,76.2
0.029381,273.9,125.5,1414.9,105.3,1884.1,635.0,287.2,1420.6,1888.4,106.6,76
0.031381,289.6,146.4,1419.7,98.0,1898.8,512.4,292.1,1419.4,1905,106.2,75.9
0.033381,310.9,160.5,1422.0,93.6,1908.7,436.6,298.3,1418,1924.9,105.8,75.8
0.035381,329.1,163.7,1420.9,89.8,1923.4,394.2,305.7,1416.1,1947,105.4,75.8
0.037381,336.4,163.5,1417.9,87.7,1944.7,382.7,314.3,1413.9,1970.3,104.9,75.8
0.039381,339.0,167.6,1415.1,88.5,1976.3,398.8,323.8,1411.3,1993.9,104.5,75.9
0.041381,343.7,177.0,1414.0,92.7,2015.2,440.7,334.3,1408.3,2016.8,104,75.9
0.043381,352.3,185.7,1412.1,95.0,2057.7,494.8,345.6,1404.9,2038.3,103.6,76
0.045381,360.1,186.9,1406.8,89.3,2101.9,534.1,357.5,1401,2057.7,103.1,76
0.047381,365.2,181.9,1400.1,80.9,2139.5,536.3,369.9,1396.8,2074.9,102.6,76.1
0.049381,373.2,174.0,1393.3,77.8,2152.1,497.9,382.5,1392.1,2089.7,102.1,76.1
0.051381,386.2,166.6,1386.3,84.7,2124.8,434.6,395.4,1387.1,2102.2,101.6,76.2
0.053381,400.5,159.5,1376.9,95.6,2084.1,367.9,408.3,1381.8,2112.9,101.1,76.2
0.055381,412.1,152.3,1366.5,99.1,2058.4,319.7,421.1,1376.2,2122.1,100.6,76.3
0.057381,424.3,149.1,1360.5,96.9,2061.4,301.9,433.8,1370.3,2130.6,100.1,76.3
0.059381,443.4,151.5,1358.7,97.0,2096.3,293.9,446.3,1364.4,2139,99.5,76.2
0.061381,463.8,156.5,1357.2,101.0,2140.8,259.4,458.5,1358.5,2147.9,99,76.2
0.063381,475.1,162.3,1350.6,104.8,2165.5,211.5,470.4,1352.7,2157.7,98.5,76.1
0.065381,477.4,165.1,1341.8,101.6,2176.9,178.6,482.1,1347.1,2168.9,98,76
0.067381,484.2,164.1,1337.1,94.1,2190.1,152.1,493.6,1341.8,2181.5,97.5,75.9
0.069381,501.6,165.3,1338.4,88.1,2206.5,126.9,504.9,1337,2195.6,97,75.8
0.071381,521.7,175.1,1342.4,87.9,2223.1,117.0,516,1332.6,2210.9,96.5,75.7
0.073381,535.9,202.1,1343.9,97.4,2245.2,122.0,527,1328.8,2227.1,96.1,75.6
0.075381,543.8,228.6,1339.6,110.2,2264.6,115.3,537.9,1325.5,2243.4,95.6,75.5
0.077381,553.4,226.8,1330.3,115.1,2275.4,92.2,548.7,1322.8,2259.2,95.1,75.4
0.079381,565.1,200.5,1320.8,109.0,2281.5,69.8,559.2,1320.5,2273.9,94.7,75.3
0.081381,577.1,172.9,1313.7,96.9,2287.9,55.5,569.3,1318.5,2286.8,94.3,75.1
0.083381,586.1,166.8,1310.2,86.5,2295.6,52.0,578.8,1316.6,2297.2,93.9,74.9
0.085381,589.0,184.0,1308.3,82.9,2301.9,57.3,587.7,1314.6,2304.8,93.5,74.7
0.087381,591.5,193.8,1305.8,80.5,2304.0,63.8,595.4,1312.4,2309.2,93.1,74.6
0.089381,598.2,183.9,1303.5,77.4,2301.6,64.3,601.9,1309.5,2310.5,92.7,74.5
0.091381,606.8,170.3,1301.9,77.8,2297.5,59.9,606.8,1305.8,2308.7,92.3,74.4
0.093381,612.1,171.7,1300.9,90.1,2292.6,56.3,609.7,1301.1,2304.4,92,74.2
0.095381,607.3,197.4,1298.2,115.4,2286.2,55.1,610.5,1295,2297.9,91.7,74
0.097381,593.7,221.6,1288.9,133.4,2278.0,52.5,609,1287.4,2290.2,91.3,73.8
0.099381,583.9,211.3,1276.6,124.9,2270.5,47.5,604.9,1278.3,2281.8,91,73.5
0.101381,582.6,180.7,1265.4,105.0,2265.7,41.3,598.2,1267.4,2273.7,90.7,73.2
0.103381,584.8,156.4,1256.8,90.8,2265.8,36.6,589,1255,2266.4,90.5,72.9
0.105381,581.9,155.5,1248.1,93.3,2270.4,35.8,577.4,1241.1,2260.8,90.2,72.5
0.107381,566.8,188.1,1233.1,127.5,2273.0,40.1,563.6,1225.8,2257.1,90,72.1
0.109381,548.0,219.5,1208.4,172.6,2269.1,42.6,548.2,1209.7,2255.8,89.7,71.8
0.111381,536.9,217.8,1184.4,187.3,2266.0,39.6,531.5,1192.9,2256.8,89.5,71.5
0.113381,533.8,195.3,1171.9,177.9,2267.3,35.3,514.1,1176,2260,89.3,71.1
0.115381,528.8,175.7,1164.4,172.9,2272.6,33.8,496.6,1159.4,2265,89.1,70.8
0.117381,508.6,177.9,1154.2,193.7,2281.7,40.1,479.7,1143.7,2271.3,88.9,70.4
0.119381,475.0,198.1,1137.7,233.8,2291.2,57.3,464.1,1129.3,2278.3,88.8,70
0.121381,444.3,212.4,1116.8,258.7,2298.2,85.8,450.3,1116.8,2285.2,88.6,69.6
0.123381,427.2,211.4,1098.3,253.6,2300.0,120.6,438.9,1106.6,2291.4,88.5,69
0.125381,417.8,201.8,1084.7,235.1,2293.8,160.3,430.4,1099,2296.4,88.4,68.1
0.127381,412.2,194.6,1084.5,220.6,2278.4,194.0,425.2,1094.3,2299.5,88.2,67
0.129381,402.7,204.4,1108.1,220.0,2262.1,226.4,423.4,1092.7,2300.6,88.1,65.6
