time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025558,329.9,255.4,1546.3,93.9,2424.8,318.0,457.4,1582,2429.5,112.7,79.6
0.027558,382.9,317.4,1554.5,87.3,2442.0,172.6,462.3,1579.2,2428.7,112.6,79.9
0.029558,440.6,325.3,1558.4,73.6,2428.2,120.9,470.2,1574.6,2427.5,112.4,80.1
0.031558,491.8,292.7,1559.2,59.7,2421.5,90.4,481,1568.4,2425.8,112.3,80.3
0.033558,527.7,248.6,1557.9,52.2,2418.0,76.5,494.4,1560.7,2423.7,112.2,80.5
0.035558,555.3,215.1,1555.6,52.9,2415.4,76.2,510.1,1551.7,2421.2,112,80.5
0.037558,574.9,200.4,1552.7,58.2,2414.2,82.0,527.7,1541.7,2418.3,111.8,80.6
0.039558,591.9,193.3,1549.1,61.6,2415.1,82.7,546.7,1530.9,2415.1,111.6,80.6
0.041558,608.5,191.4,1545.1,62.8,2416.4,82.4,566.7,1519.6,2411.6,111.5,80.7
0.043558,625.8,198.7,1539.0,66.4,2414.3,93.1,587.2,1508.1,2407.8,111.3,80.7
0.045558,643.8,211.8,1526.2,72.2,2404.1,112.6,607.8,1496.5,2403.8,111,80.7
0.047558,657.1,211.9,1508.4,72.8,2392.3,116.1,627.9,1485.1,2399.7,110.8,80.8
0.049558,667.8,196.0,1487.7,67.4,2389.4,104.6,647.2,1474,2395.5,110.6,80.8
0.051558,677.8,184.4,1468.1,61.9,2394.0,90.6,665.4,1463.4,2391.3,110.4,80.8
0.053558,687.1,191.0,1449.0,58.5,2397.4,75.3,682,1453.3,2387.1,110.1,80.8
0.055558,691.5,208.1,1435.1,55.6,2393.2,61.6,696.9,1443.9,2382.9,109.9,80.8
0.057558,692.8,213.5,1425.5,51.2,2384.7,48.4,709.8,1435.1,2378.8,109.7,80.7
0.059558,696.1,200.6,1418.7,48.1,2377.5,38.4,720.6,1426.8,2374.9,109.4,80.6
0.061558,704.0,188.2,1410.8,49.8,2370.7,33.2,729.3,1419.1,2371.1,109.2,80.5
0.063558,712.6,194.8,1401.0,57.5,2364.1,33.0,735.9,1411.7,2367.5,109,80.4
0.065558,717.7,211.7,1390.0,65.5,2358.6,32.5,740.5,1404.6,2364.2,108.8,80.3
0.067558,718.6,215.6,1381.3,66.9,2355.5,28.9,743.3,1397.7,2361.2,108.5,80.2
0.069558,719.0,204.7,1374.5,65.0,2353.0,24.6,744.3,1390.8,2358.4,108.3,80.2
0.071558,722.0,198.5,1370.0,66.8,2350.2,23.4,744,1383.8,2355.9,108.1,80.1
0.073558,727.5,207.2,1367.2,73.7,2347.6,25.6,742.5,1376.6,2353.7,108,80
0.075558,731.5,213.9,1365.7,78.7,2347.9,27.9,740.1,1369.3,2351.7,107.8,80
0.077558,733.6,206.0,1364.6,80.0,2350.9,28.8,737.1,1361.6,2350.1,107.6,80
0.079558,735.5,194.6,1363.2,83.6,2353.3,31.4,733.9,1353.7,2348.7,107.5,79.9
0.081558,737.6,197.1,1358.4,92.9,2351.7,38.7,730.6,1345.7,2347.6,107.3,79.9
0.083558,737.5,210.7,1346.7,100.7,2345.3,49.1,727.6,1337.5,2346.8,107.2,79.8
0.085558,735.6,217.1,1333.8,99.6,2340.3,54.4,725,1329.4,2346.2,107.1,79.8
0.087558,736.5,214.7,1323.6,96.5,2342.5,55.2,723,1321.4,2345.8,107,79.7
0.089558,741.3,216.1,1316.2,97.4,2350.5,57.4,721.8,1313.7,2345.5,106.9,79.7
0.091558,745.7,227.8,1309.2,97.8,2358.4,63.4,721.4,1306.6,2345.4,106.8,79.7
0.093558,744.5,235.3,1303.9,89.8,2360.4,66.5,721.9,1300.1,2345.4,106.8,79.7
0.095558,740.0,225.7,1300.4,76.4,2358.2,61.6,723.2,1294.4,2345.6,106.7,79.7
0.097558,737.5,208.8,1297.5,66.4,2354.3,53.7,725.3,1289.7,2345.8,106.7,79.8
0.099558,738.8,205.7,1293.9,64.2,2346.8,47.6,728.1,1286,2346,106.6,79.9
0.101558,741.6,221.6,1290.2,68.7,2338.2,44.2,731.4,1283.4,2346.3,106.6,80.1
0.103558,742.8,231.7,1287.3,71.0,2333.7,40.0,735,1282,2346.5,106.5,80.2
0.105558,742.8,220.4,1286.0,67.1,2333.4,35.4,738.7,1281.5,2346.7,106.5,80.4
0.107558,742.7,198.8,1285.4,60.5,2335.0,31.9,742.4,1282,2346.9,106.4,80.5
0.109558,741.7,185.9,1284.8,55.9,2337.8,31.8,745.8,1283.2,2347.1,106.4,80.7
0.111558,738.1,181.6,1283.7,53.1,2342.1,33.7,748.7,1284.9,2347.1,106.3,80.8
0.113558,733.4,172.3,1282.1,49.3,2345.6,33.8,751,1286.9,2347.1,106.3,80.9
0.115558,731.0,156.5,1281.0,45.3,2347.4,31.2,752.3,1288.7,2347,106.2,80.9
0.117558,730.8,144.4,1280.5,44.0,2349.1,28.1,752.6,1290.2,2346.8,106.1,81
0.119558,729.6,143.6,1279.2,46.6,2351.2,26.7,751.7,1290.9,2346.5,106,81
0.121558,725.5,146.1,1275.5,50.0,2352.5,26.3,749.5,1290.5,2346.2,105.9,81
