file,label,group,color,number
KLH032d_0247.wav,au,14,Maroon,3760
KLH032d_0248.wav,ā,6,Yellow,3761
KLH032d_0249.wav,a,1,Red,3762
KLH032d_0250.wav,a,1,Red,3763
KLH032d_0251.wav,a,1,Red,3764
KLH032d_0252.wav,a,1,Red,3765
KLH032d_0253.wav,i,3,Black,3766
KLH032d_0254.wav,e,2,Blue,3767
KLH032d_0255.wav,i,3,Black,3768
KLH032d_0256.wav,ā,6,Yellow,3769
KLH032d_0257.wav,o,4,Green,3770
KLH032d_0258.wav,a,1,Red,3771
KLH032d_0259.wav,a,1,Red,3772
KLH032d_0260.wav,u,5,Olive,3773
KLH032d_0261.wav,a,1,Red,3774
KLH032d_0262.wav,a,1,Red,3775
KLH032d_0263.wav,a,1,Red,3776
KLH032d_0264.wav,e,2,Blue,3777
KLH032d_0265.wav,ō,9,Lime,3778
KLH032d_0266.wav,ā,6,Yellow,3779
KLH032d_0267.wav,a,1,Red,3780
KLH032d_0268.wav,ai,11,Teal,3781
KLH032d_0269.wav,i,3,Black,3782
KLH032d_0270.wav,i,3,Black,3783
KLH032d_0271.wav,a,1,Red,3784
KLH032d_0272.wav,a,1,Red,3785
KLH032d_0273.wav,o,4,Green,3786
KLH032d_0274.wav,āu,18,Black,3787
KLH032d_0275.wav,a,1,Red,3788
KLH032d_0276.wav,oi,19,Red,3789
KLH032d_0277.wav,a,1,Red,3790
KLH032d_0278.wav,o,4,Green,3791
KLH032d_0279.wav,o,4,Green,3792
KLH032d_0280.wav,u,5,Olive,3793
KLH032d_0281.wav,a,1,Red,3794
KLH032d_0282.wav,a,1,Red,3795
KLH032d_0283.wav,ai,11,Teal,3796
KLH032d_0284.wav,ō,9,Lime,3797
KLH032d_0285.wav,e,2,Blue,3798
KLH032d_0286.wav,a,1,Red,3799
KLH032d_0287.wav,a,1,Red,3800
KLH032d_0288.wav,ei,22,Green,3801
KLH032d_0289.wav,o,4,Green,3802
KLH032d_0290.wav,a,1,Red,3803
KLH032d_0291.wav,oi,19,Red,3804
KLH032d_0292.wav,a,1,Red,3805
KLH032d_0293.wav,a,1,Red,3806
KLH032d_0294.wav,a,1,Red,3807
KLH032d_0295.wav,a,1,Red,3808
KLH032d_0296.wav,u,5,Olive,3809
KLH032d_0297.wav,u,5,Olive,3810
KLH032d_0298.wav,a,1,Red,3811
KLH032d_0299.wav,o,4,Green,3812
KLH032d_0300.wav,i,3,Black,3813
KLH032d_0301.wav,a,1,Red,3814
KLH032d_0302.wav,e,2,Blue,3815
KLH032d_0303.wav,a,1,Red,3816
KLH032d_0304.wav,o,4,Green,3817
KLH032d_0305.wav,e,2,Blue,3818
KLH032d_0306.wav,e,2,Blue,3819
KLH032d_0307.wav,ei,22,Green,3820
KLH032d_0308.wav,o,4,Green,3821
KLH032d_0309.wav,i,3,Black,3822
KLH032d_0310.wav,a,1,Red,3823
KLH032d_0311.wav,o,4,Green,3824
KLH032d_0312.wav,a,1,Red,3825
KLH032d_0313.wav,e,2,Blue,3826
KLH032d_0314.wav,o,4,Green,3827
KLH032d_0315.wav,o,4,Green,3828
KLH032d_0316.wav,a,1,Red,3829
KLH032d_0317.wav,u,5,Olive,3830
KLH032d_0318.wav,u,5,Olive,3831
KLH032d_0319.wav,a,1,Red,3832
KLH032d_0320.wav,ā,6,Yellow,3833
KLH032d_0321.wav,e,2,Blue,3834
