"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,399,107,2177,180,3128,654,6022
0.027,402,103,2183,172,3122,639,6022
0.029,404,100,2188,168,3114,630,6022
0.031,406,99,2193,167,3104,627,6022
0.033,409,97,2197,166,3090,623,6022
0.035,413,96,2201,167,3072,622,6022
0.037,417,95,2204,169,3049,620,6022
0.039,422,93,2206,170,3023,614,6022
0.041,428,90,2207,172,2995,604,6022
0.043,434,86,2205,173,2967,591,6022
0.045,440,82,2201,173,2940,573,6022
0.047,445,77,2196,173,2916,554,6022
0.049,449,72,2188,172,2897,535,6022
0.051,451,68,2178,170,2882,515,6022
0.053,453,65,2166,168,2870,494,6022
0.055,454,63,2152,165,2862,471,6022
0.057,454,61,2136,160,2855,447,6022
0.059,453,59,2118,155,2849,424,6022
0.061,453,57,2099,148,2843,403,6022
0.063,452,55,2082,141,2838,388,6022
0.065,450,54,2067,134,2836,379,6022
0.067,448,55,2056,129,2836,378,6022
0.069,445,57,2048,128,2841,385,6022
0.071,439,61,2045,132,2847,394,6022
