"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,391,340,902,501,3059,1396,5800
0.027,415,335,926,494,2965,1498,5800
0.029,431,324,945,485,2890,1519,5800
0.031,443,311,964,472,2849,1537,5800
0.033,446,303,976,467,2834,1595,5800
0.035,445,299,983,469,2837,1713,5800
0.037,440,294,989,472,2859,1882,5800
0.039,432,289,990,479,2893,2107,5800
0.041,423,279,989,485,2941,2395,5800
0.043,415,267,987,487,3002,2633,5800
0.045,409,253,985,486,3070,2764,5800
0.047,405,240,985,482,3146,2735,5800
0.049,403,227,985,476,3208,2545,5800
0.051,401,215,982,475,3230,2275,5800
0.053,403,205,988,463,3247,1963,5800
0.055,405,196,991,458,3229,1724,5800
0.057,406,187,991,460,3194,1564,5800
0.059,409,177,998,448,3190,1445,5800
0.061,411,168,1003,445,3177,1367,5800
0.063,412,160,1005,454,3165,1329,5800
0.065,415,148,1013,436,3177,1274,5800
0.067,417,138,1016,433,3180,1229,5800
0.069,417,131,1017,439,3176,1180,5800
0.071,418,119,1019,421,3185,1096,5800
0.073,418,112,1018,419,3178,1014,5800
0.075,417,105,1016,417,3164,931,5800
0.077,417,98,1013,401,3150,838,5800
0.079,415,93,1007,396,3130,764,5800
0.081,413,92,1000,403,3106,709,5800
0.083,410,88,991,389,3097,649,5800
0.085,407,88,980,393,3085,606,5800
0.087,401,91,967,415,3077,579,5800
0.089,395,92,953,428,3063,543,5800
0.091,387,95,934,452,3051,514,5800
0.093,377,99,910,495,3033,503,5800
0.095,365,101,878,549,3013,500,5800
0.097,355,100,842,580,2993,489,5800
0.099,343,98,785,619,2973,498,5800
0.101,332,93,704,609,2953,527,5800
0.103,323,88,648,541,2933,572,5800
0.105,315,83,611,468,2903,664,5800
0.107,308,79,585,408,2829,886,5800
0.109,303,77,567,360,2647,882,5800
0.111,299,79,552,336,2506,711,5800
0.113,296,83,538,313,2446,543,5800
0.115,293,89,526,298,2411,423,5800
0.117,293,101,515,308,2382,350,5800
0.119,292,115,502,312,2366,288,5800
0.121,292,134,487,320,2354,239,5800
