"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,345,250,704,322,3048,971,5889
0.027,370,268,724,373,3063,819,5889
0.029,396,268,755,408,3066,754,5889
0.031,415,255,783,417,3058,735,5889
0.033,427,242,801,415,3045,741,5889
0.035,434,232,807,414,3021,767,5889
0.037,438,225,806,416,2992,795,5889
0.039,439,223,794,426,2952,834,5889
0.041,441,219,786,427,2920,847,5889
0.043,441,218,769,432,2884,867,5889
0.045,439,219,749,431,2856,881,5889
0.047,435,223,726,425,2835,897,5889
0.049,428,228,700,408,2822,919,5889
0.051,418,234,677,384,2817,947,5889
0.053,403,237,656,348,2810,994,5889
0.055,389,233,645,318,2825,1039,5889
0.057,373,224,637,291,2836,1108,5889
0.059,359,211,634,273,2845,1193,5889
0.061,347,196,633,261,2855,1301,5889
0.063,338,182,634,257,2861,1433,5889
0.065,329,169,637,257,2873,1572,5889
0.067,322,158,639,265,2799,1719,5889
0.069,315,145,642,266,2830,1845,5889
0.071,307,134,644,271,2757,1853,5889
0.073,298,123,643,273,2664,1699,5889
0.075,290,113,639,279,2575,1469,5889
0.077,281,105,634,287,2514,1234,5889
0.079,274,97,629,305,2466,1014,5889
0.081,267,93,624,343,2431,846,5889
0.083,260,86,616,366,2423,725,5889
