"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,397,74,2427,1083,3453,1007,6200
0.027,392,73,2428,1066,3455,1081,6200
0.029,389,72,2440,1084,3446,1175,6200
0.031,388,71,2457,1127,3427,1250,6200
0.033,387,71,2467,1189,3400,1263,6200
0.035,386,72,2455,1246,3379,1184,6200
0.037,386,73,2418,1273,3374,1047,6200
0.039,385,76,2371,1262,3383,908,6200
0.041,385,79,2333,1233,3397,800,6200
0.043,384,83,2306,1213,3414,723,6200
0.045,384,87,2295,1226,3433,686,6200
0.047,384,91,2305,1272,3458,688,6200
0.049,384,95,2338,1365,3488,734,6200
0.051,385,99,2394,1478,3524,818,6200
0.053,387,103,2474,1579,3572,941,6200
0.055,390,105,2555,1626,3635,1076,6200
0.057,395,107,2610,1606,3711,1180,6200
0.059,400,108,2629,1560,3778,1222,6200
0.061,407,108,2621,1511,3809,1214,6200
0.063,414,107,2596,1454,3807,1178,6200
0.065,420,106,2564,1386,3781,1129,6200
0.067,426,106,2534,1306,3750,1076,6200
0.069,432,106,2513,1231,3724,1038,6200
0.071,436,107,2507,1174,3708,1030,6200
0.073,439,110,2517,1135,3700,1063,6200
0.075,442,115,2549,1113,3701,1160,6200
0.077,443,123,2608,1091,3718,1335,6200
0.079,443,133,2681,1031,3768,1585,6200
0.081,442,145,2738,937,3858,1823,6200
0.083,442,158,2770,842,3943,1963,6200
0.085,441,171,2778,775,3972,1985,6200
0.087,440,182,2771,736,3961,1909,6200
0.089,438,191,2755,720,3965,1741,6200
