"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,469,410,1415,339,2578,973,6200
0.027,496,435,1438,352,2595,972,6200
0.029,520,451,1463,362,2611,948,6200
0.031,538,461,1488,369,2624,899,6200
0.033,552,466,1513,374,2631,834,6200
0.035,562,466,1539,377,2636,763,6200
0.037,569,463,1564,380,2640,692,6200
0.039,574,459,1589,382,2645,630,6200
0.041,577,453,1613,386,2652,579,6200
0.043,578,448,1639,390,2659,537,6200
0.045,578,445,1665,395,2668,507,6200
0.047,575,444,1692,400,2679,487,6200
0.049,570,444,1720,404,2691,475,6200
0.051,563,445,1745,405,2705,470,6200
0.053,554,446,1772,403,2723,467,6200
0.055,544,445,1796,396,2744,463,6200
0.057,531,442,1817,384,2767,453,6200
0.059,517,436,1834,368,2789,437,6200
0.061,502,425,1846,351,2807,416,6200
0.063,483,409,1855,332,2821,392,6200
0.065,461,387,1861,313,2830,368,6200
0.067,437,355,1864,295,2835,347,6200
0.069,413,316,1865,277,2836,327,6200
