"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,685,746,1447,221,2943,387,6200
0.027,702,677,1444,207,2945,374,6200
0.029,714,611,1443,193,2947,370,6200
0.031,720,551,1442,179,2948,376,6200
0.033,721,495,1441,167,2947,392,6200
0.035,718,448,1438,156,2944,414,6200
0.037,712,409,1434,149,2939,437,6200
0.039,704,377,1428,144,2935,459,6200
0.041,695,352,1421,142,2931,476,6200
0.043,684,330,1410,142,2927,491,6200
0.045,672,311,1398,144,2923,502,6200
0.047,660,294,1382,145,2919,511,6200
0.049,646,276,1365,146,2914,516,6200
0.051,632,258,1346,146,2908,517,6200
0.053,617,237,1326,144,2902,516,6200
0.055,602,216,1305,142,2896,513,6200
0.057,589,195,1285,139,2892,510,6200
0.059,576,177,1266,137,2891,510,6200
0.061,565,164,1248,139,2892,516,6200
0.063,555,153,1231,142,2898,524,6200
0.065,547,147,1216,150,2907,543,6200
0.067,538,148,1201,162,2920,573,6200
