"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,541,116,1680,569,2313,441,6200
0.027,543,109,1641,547,2319,380,6200
0.029,545,104,1613,495,2330,341,6200
0.031,547,99,1595,447,2340,315,6200
0.033,550,95,1582,404,2352,291,6200
0.035,553,93,1571,374,2364,269,6200
0.037,558,91,1563,357,2376,252,6200
0.039,563,90,1557,354,2389,239,6200
0.041,570,91,1553,364,2402,230,6200
0.043,578,92,1548,383,2416,224,6200
0.045,586,93,1543,407,2430,219,6200
0.047,592,95,1535,432,2443,214,6200
0.049,597,96,1524,452,2455,209,6200
0.051,600,99,1512,468,2465,206,6200
0.053,600,102,1498,480,2474,206,6200
0.055,598,104,1483,485,2482,206,6200
0.057,594,107,1468,488,2490,208,6200
0.059,589,108,1454,486,2498,211,6200
0.061,584,107,1442,479,2506,213,6200
0.063,579,105,1431,471,2516,216,6200
0.065,573,102,1422,466,2526,220,6200
0.067,567,99,1415,465,2537,224,6200
0.069,559,97,1410,473,2549,233,6200
0.071,551,97,1406,492,2564,247,6200
0.073,542,97,1403,523,2581,268,6200
0.075,533,100,1401,569,2604,298,6200
