"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,369,70,2840,241,3464,3292,6022
0.027,366,61,2848,220,3428,3809,6022
0.029,363,58,2858,205,3340,4665,6022
0.031,359,55,2867,193,3237,5946,6022
0.033,356,53,2877,184,3104,9308,6022
0.035,352,51,2885,179,3884,291,6022
0.037,348,49,2894,176,3884,297,6022
0.039,344,48,2901,178,3877,315,6022
0.041,339,46,2907,180,3863,334,6022
0.043,335,43,2912,181,3844,348,6022
0.045,330,41,2916,187,3823,358,6022
0.047,325,39,2920,197,3807,361,6022
0.049,320,37,2925,213,3798,357,6022
0.051,316,35,2931,233,3796,348,6022
0.053,311,33,2938,260,3801,340,6022
0.055,307,30,2943,284,3808,328,6022
0.057,303,28,2944,309,3815,319,6022
0.059,300,26,2940,327,3821,310,6022
0.061,297,26,2929,358,3829,316,6022
0.063,296,24,2916,331,3830,302,6022
0.065,295,23,2904,313,3832,303,6022
0.067,294,23,2897,294,3834,311,6022
0.069,294,23,2893,288,3834,336,6022
0.071,295,23,2894,270,3829,356,6022
0.073,295,24,2896,273,3823,390,6022
0.075,296,26,2900,293,3816,435,6022
0.077,299,27,2906,271,3797,430,6022
0.079,302,29,2911,272,3784,431,6022
0.081,306,33,2917,293,3780,440,6022
0.083,311,37,2926,319,3784,440,6022
0.085,316,40,2937,356,3794,441,6022
0.087,321,43,2950,396,3808,439,6022
0.089,324,44,2965,456,3826,451,6022
0.091,327,45,2036,5557,2980,486,6022
0.093,328,43,2185,4551,2984,477,6022
0.095,328,43,2241,3752,2983,471,6022
0.097,328,42,2269,3396,2974,448,6022
0.099,329,42,2289,3137,2962,428,6022
0.101,330,43,2307,2977,2947,409,6022
0.103,332,44,2323,2915,2931,386,6022
0.105,335,48,2311,2868,2915,373,6022
0.107,341,48,2363,3138,2898,330,6022
0.109,348,50,2365,3412,2887,299,6022
0.111,356,54,2344,3726,2882,274,6022
0.113,366,54,2351,4389,2879,232,6022
0.115,376,54,2310,5056,2881,204,6022
0.117,386,54,2278,5816,2885,181,6022
0.119,395,52,2342,6175,2888,164,6022
0.121,404,49,2509,6034,2890,153,6022
0.123,411,47,2692,5283,2891,148,6022
0.125,419,44,2804,4450,2891,145,6022
0.127,425,42,2829,3696,2890,146,6022
0.129,432,40,2796,3070,2890,149,6022
0.131,439,39,2724,2617,2889,155,6022
0.133,444,39,2684,2316,2887,160,6022
0.135,449,39,2642,2081,2884,166,6022
0.137,453,41,2606,1910,2879,174,6022
0.139,455,44,2606,1774,2870,183,6022
0.141,456,48,2618,1664,2859,194,6022
0.143,456,55,2638,1546,2846,207,6022
0.145,454,64,2639,1393,2836,222,6022
0.147,449,75,2611,1218,2830,238,6022
0.149,443,88,2559,1065,2829,249,6022
0.151,435,105,2492,927,2833,252,6022
0.153,426,123,2423,820,2838,246,6022
0.155,418,140,2353,724,2841,232,6022
