"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,303,159,1970,218,3310,643,6156
0.027,308,160,1996,219,3308,620,6156
0.029,313,159,2023,225,3307,610,6156
0.031,318,156,2054,236,3308,608,6156
0.033,322,153,2089,250,3310,612,6156
0.035,325,151,2129,264,3316,617,6156
0.037,329,149,2176,277,3326,620,6156
0.039,332,148,2225,283,3337,619,6156
0.041,336,148,2279,283,3351,610,6156
0.043,340,150,2333,273,3363,595,6156
0.045,346,151,2383,260,3374,580,6156
0.047,353,151,2431,243,3385,565,6156
0.049,361,149,2472,227,3395,555,6156
0.051,369,144,2510,213,3406,550,6156
0.053,375,136,2543,200,3417,549,6156
0.055,381,128,2569,189,3427,549,6156
0.057,385,119,2593,179,3436,551,6156
0.059,388,110,2611,171,3443,554,6156
0.061,390,102,2627,163,3447,555,6156
0.063,392,93,2641,156,3449,555,6156
0.065,394,87,2652,151,3449,557,6156
0.067,395,80,2660,146,3447,554,6156
0.069,396,74,2665,143,3442,553,6156
0.071,397,69,2665,142,3433,555,6156
0.073,397,65,2659,143,3415,559,6156
0.075,398,63,2649,146,3388,569,6156
0.077,398,61,2635,151,3349,580,6156
0.079,397,61,2618,158,3298,591,6156
0.081,397,61,2601,166,3242,596,6156
0.083,395,63,2582,176,3182,592,6156
0.085,392,65,2563,187,3130,582,6156
0.087,389,68,2545,197,3090,575,6156
0.089,384,72,2526,206,3058,574,6156
0.091,378,76,2508,215,3037,584,6156
0.093,370,80,2490,225,3021,602,6156
0.095,360,83,2472,238,3009,634,6156
0.097,349,84,2453,252,2999,667,6156
0.099,336,83,2434,273,2992,714,6156
0.101,324,80,2414,300,2986,769,6156
0.103,312,74,2393,334,2988,834,6156
0.105,301,66,2367,373,2993,893,6156
