"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,455,178,2639,275,3811,351,6156
0.027,461,165,2647,280,3806,3219,6156
0.029,466,155,2650,287,3741,3224,6156
0.031,470,144,2650,296,3710,3267,6156
0.033,473,136,2646,308,3714,3361,6156
0.035,475,128,2636,325,3758,3518,6156
0.037,476,120,2617,345,3811,380,6156
0.039,476,113,2588,364,3800,401,6156
0.041,474,106,2544,376,3779,420,6156
0.043,472,99,2492,369,3750,421,6156
0.045,469,94,2446,343,3722,398,6156
0.047,465,91,2410,309,3701,364,6156
0.049,460,89,2386,282,3687,334,6156
0.051,456,88,2369,266,3679,315,6156
0.053,451,88,2358,265,3673,315,6156
0.055,445,87,2348,284,3666,339,6156
0.057,438,87,2340,325,3660,407,6156
0.059,430,89,2330,385,3457,1637,6156
0.061,418,96,2317,442,3260,1072,6156
0.063,399,108,2308,483,3163,800,6156
0.065,375,120,2307,511,3119,682,6156
