"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,380,108,2656,265,3284,957,6200
0.027,388,107,2655,250,3314,1027,6200
0.029,395,106,2651,234,3346,1095,6200
0.031,401,105,2645,220,3376,1161,6200
0.033,405,103,2641,206,3401,1236,6200
0.035,407,102,2638,196,3413,1318,6200
0.037,407,100,2638,190,3405,1409,6200
0.039,404,98,2638,187,3376,1504,6200
0.041,400,96,2639,186,3332,1591,6200
0.043,395,95,2639,187,3274,1673,6200
0.045,390,94,2636,188,3211,1743,6200
0.047,385,93,2632,188,3151,1808,6200
0.049,380,93,2626,185,3099,1876,6200
0.051,375,94,2619,180,3055,1958,6200
0.053,369,94,2612,173,3010,2058,6200
0.055,364,96,2607,165,2966,2170,6200
0.057,358,97,2605,156,2917,2274,6200
0.059,353,98,2605,149,2869,2342,6200
0.061,347,98,2607,143,2834,2364,6200
0.063,341,97,2610,139,2817,2342,6200
0.065,336,95,2613,135,2820,2283,6200
0.067,331,93,2615,131,2841,2196,6200
0.069,326,92,2616,129,2876,2107,6200
0.071,323,92,2615,127,2919,2037,6200
0.073,321,93,2614,125,2970,2009,6200
0.075,320,97,2612,123,3032,2024,6200
0.077,319,102,2612,124,3113,2121,6200
0.079,318,108,2611,126,3227,2292,6200
