"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,591,286,2489,380,2886,377,6200
0.027,588,265,2476,374,2894,347,6200
0.029,585,244,2465,372,2897,321,6200
0.031,582,224,2457,371,2898,302,6200
0.033,579,205,2452,368,2897,286,6200
0.035,575,187,2452,362,2897,275,6200
0.037,571,170,2455,354,2897,271,6200
0.039,567,153,2461,340,2900,270,6200
0.041,563,137,2468,323,2905,271,6200
0.043,560,121,2473,302,2912,272,6200
0.045,556,106,2476,281,2921,271,6200
0.047,553,93,2476,263,2930,266,6200
0.049,551,81,2475,248,2938,260,6200
0.051,549,71,2472,237,2945,254,6200
0.053,548,63,2469,229,2949,249,6200
0.055,548,56,2466,225,2952,246,6200
0.057,547,51,2462,222,2953,246,6200
0.059,547,46,2460,222,2953,249,6200
0.061,547,42,2458,223,2951,255,6200
0.063,547,39,2458,225,2947,266,6200
0.065,547,36,2459,229,2942,281,6200
0.067,546,34,2461,235,2935,301,6200
0.069,546,32,2465,243,2925,327,6200
0.071,546,31,2470,251,2914,358,6200
0.073,545,29,2478,261,2900,396,6200
0.075,544,28,2488,270,2884,440,6200
0.077,544,27,2501,277,2867,489,6200
0.079,543,26,2516,278,2852,543,6200
0.081,543,26,2530,274,2841,598,6200
0.083,542,25,2543,265,2836,659,6200
0.085,541,24,2553,256,2835,721,6200
0.087,540,23,2562,249,2839,785,6200
0.089,539,23,2569,245,2849,843,6200
0.091,537,22,2574,246,2865,895,6200
0.093,536,21,2579,251,2889,933,6200
0.095,534,20,2583,263,2918,948,6200
0.097,533,19,2586,279,2947,942,6200
0.099,531,18,2590,301,2966,914,6200
0.101,530,18,2593,320,2981,877,6200
0.103,528,17,2594,334,2991,835,6200
0.105,527,17,2594,337,2999,799,6200
0.107,526,17,2594,330,3003,776,6200
0.109,525,17,2596,317,3003,769,6200
0.111,523,18,2598,304,3000,777,6200
0.113,522,19,2603,292,2992,802,6200
0.115,521,20,2609,283,2980,840,6200
0.117,519,21,2615,278,2966,884,6200
0.119,517,23,2622,275,2953,930,6200
0.121,514,25,2629,273,2941,966,6200
0.123,511,29,2635,273,2932,995,6200
0.125,507,33,2641,273,2926,1015,6200
0.127,503,39,2646,273,2920,1032,6200
0.129,498,46,2650,271,2913,1058,6200
0.131,493,54,2655,267,2903,1100,6200
0.133,487,63,2658,262,2888,1168,6200
0.135,481,72,2659,254,2870,1253,6200
0.137,475,80,2658,247,2849,1342,6200
0.139,470,87,2654,239,2830,1422,6200
0.141,465,92,2650,232,2809,1494,6200
0.143,460,94,2646,225,2789,1548,6200
0.145,456,94,2644,219,2763,1593,6200
0.147,452,93,2645,213,2724,1635,6200
0.149,448,91,2651,209,2668,1656,6200
0.151,445,88,2620,1662,2658,206,6200
0.153,442,87,2590,1649,2665,207,6200
0.155,440,86,2589,1635,2671,212,6200
