"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,281,199,784,391,2998,811,6156
0.027,291,207,758,387,2997,813,6156
0.029,301,215,734,380,2995,819,6156
0.031,310,222,709,370,2986,826,6156
0.033,319,233,686,363,2969,829,6156
0.035,327,244,664,351,2948,815,6156
0.037,336,259,641,341,2924,796,6156
0.039,345,276,620,327,2903,773,6156
0.041,354,297,599,311,2885,754,6156
0.043,363,317,584,293,2874,744,6156
0.045,372,331,574,277,2873,747,6156
0.047,385,346,564,273,2879,772,6156
0.049,392,331,568,268,2900,791,6156
0.051,403,320,570,277,2929,826,6156
0.053,412,308,573,291,2966,863,6156
0.055,418,301,576,308,3002,897,6156
0.057,418,297,579,321,3039,922,6156
0.059,412,299,583,327,3067,944,6156
0.061,403,306,585,333,3077,975,6156
0.063,383,297,598,323,3081,1000,6156
0.065,366,282,611,315,3062,1024,6156
0.067,350,259,626,304,3030,1028,6156
0.069,338,238,640,294,2992,1002,6156
0.071,331,222,650,287,2957,952,6156
0.073,327,212,659,284,2928,881,6156
0.075,324,210,663,289,2898,806,6156
