"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,367,834,471,276,2269,757,5800
0.027,392,338,565,483,2347,1000,5800
0.029,382,279,628,458,2569,1509,5800
0.031,402,256,676,530,3042,1080,5800
0.033,427,232,768,614,3055,785,5800
0.035,448,198,874,552,3048,635,5800
0.037,460,175,920,485,3036,579,5800
0.039,470,156,947,434,3027,541,5800
0.041,478,141,966,399,3023,512,5800
0.043,486,128,981,372,3027,486,5800
0.045,493,116,992,357,3035,465,5800
0.047,499,108,1002,358,3044,455,5800
0.049,505,99,1009,359,3054,442,5800
0.051,512,92,1016,379,3062,442,5800
0.053,517,85,1022,405,3069,445,5800
0.055,522,81,1030,452,3070,460,5800
0.057,526,77,1039,516,3069,483,5800
0.059,528,74,1052,591,3066,507,5800
0.061,528,71,1074,670,3059,527,5800
