"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,436,119,2340,1128,3616,670,6156
0.027,440,125,2484,1152,3663,723,6156
0.029,443,142,2605,1101,3705,776,6156
0.031,447,178,2703,1063,3728,841,6156
0.033,452,243,2790,1087,3717,928,6156
0.035,290,530,476,413,2903,1168,6156
0.037,284,322,601,499,3042,1335,6156
0.039,275,251,687,460,3143,1665,6156
0.041,271,215,745,411,3102,1874,6156
0.043,269,194,780,369,3054,1937,6156
0.045,269,183,799,345,3028,1975,6156
0.047,270,178,806,338,3031,2056,6156
0.049,272,178,803,349,3068,2203,6156
0.051,276,183,791,378,3158,2491,6156
0.053,282,192,772,425,3319,2960,6156
0.055,290,203,749,485,3331,460,6156
0.057,300,216,721,564,3311,442,6156
0.059,312,223,696,647,3297,423,6156
0.061,322,221,687,711,3289,412,6156
0.063,330,211,695,760,3283,415,6156
0.065,331,196,719,725,3278,419,6156
0.067,331,179,746,667,3274,430,6156
0.069,331,165,768,610,3266,458,6156
0.071,332,154,784,574,3257,508,6156
0.073,331,141,796,517,3245,545,6156
0.075,331,131,804,485,3231,604,6156
0.077,332,124,810,472,3220,674,6156
0.079,332,116,815,460,3220,713,6156
0.081,333,111,821,468,3226,747,6156
0.083,335,107,829,493,3239,751,6156
0.085,337,106,839,537,3248,744,6156
0.087,340,107,852,599,3247,741,6156
0.089,342,108,868,680,3238,751,6156
0.091,346,110,889,782,3222,780,6156
0.093,348,112,915,901,3202,830,6156
0.095,351,114,952,1050,3178,902,6156
0.097,354,115,1011,1215,3157,986,6156
0.099,356,117,1110,1375,3145,1093,6156
0.101,358,118,1241,1465,3154,1215,6156
0.103,358,118,1372,1469,3196,1335,6156
