"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,672,208,1637,295,2936,97,6200
0.027,653,207,1614,315,2937,93,6200
0.029,634,203,1590,334,2938,92,6200
0.031,617,197,1564,350,2939,93,6200
0.033,599,189,1535,365,2939,97,6200
0.035,581,179,1503,375,2940,103,6200
0.037,565,167,1468,377,2939,112,6200
0.039,550,153,1432,370,2936,120,6200
0.041,537,138,1399,356,2931,129,6200
0.043,526,123,1365,337,2922,137,6200
0.045,517,110,1333,319,2911,144,6200
0.047,508,100,1301,307,2899,150,6200
0.049,500,93,1270,303,2888,156,6200
0.051,492,90,1237,303,2880,165,6200
0.053,483,91,1204,317,2876,178,6200
0.055,473,94,1172,338,2876,195,6200
0.057,463,99,1140,364,2880,216,6200
0.059,452,105,1110,394,2886,241,6200
0.061,442,109,1086,427,2894,269,6200
0.063,433,114,1063,469,2902,305,6200
0.065,426,117,1044,511,2909,345,6200
0.067,421,121,1027,554,2912,391,6200
0.069,419,126,1012,589,2910,435,6200
0.071,418,131,1001,606,2906,473,6200
0.073,417,138,994,608,2897,499,6200
0.075,418,147,991,596,2890,511,6200
0.077,420,158,991,587,2887,518,6200
0.079,422,174,991,584,2891,521,6200
0.081,426,194,993,597,2896,526,6200
0.083,430,221,992,628,2905,533,6200
0.085,435,256,989,680,2912,543,6200
0.087,440,295,983,752,2917,553,6200
0.089,444,339,975,845,2920,562,6200
