"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,472,103,1116,335,2953,281,6200
0.027,471,106,1132,347,2962,320,6200
0.029,469,110,1151,359,2968,353,6200
0.031,467,114,1171,364,2970,373,6200
0.033,464,118,1192,363,2966,382,6200
0.035,461,123,1213,356,2958,384,6200
0.037,457,127,1233,344,2948,385,6200
0.039,454,133,1251,331,2939,391,6200
0.041,451,139,1266,318,2930,404,6200
0.043,447,145,1280,304,2922,425,6200
0.045,443,150,1292,293,2915,456,6200
0.047,438,156,1304,283,2909,497,6200
0.049,431,162,1317,275,2905,548,6200
0.051,422,169,1329,270,2906,605,6200
0.053,408,176,1344,267,2913,667,6200
0.055,390,183,1359,265,2922,721,6200
0.057,368,187,1375,264,2929,752,6200
0.059,343,187,1390,265,2932,755,6200
0.061,319,182,1405,268,2931,733,6200
