"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,407,177,1569,428,2963,275,6156
0.027,397,174,1533,446,2973,263,6156
0.029,383,170,1495,471,2982,257,6156
0.031,367,162,1449,498,2990,256,6156
0.033,350,150,1394,519,3000,259,6156
0.035,334,136,1337,524,3010,266,6156
0.037,319,122,1283,511,3021,273,6156
0.039,307,110,1241,489,3032,280,6156
0.041,297,100,1209,466,3042,287,6156
0.043,289,92,1184,453,3049,294,6156
0.045,281,87,1167,450,3053,301,6156
0.047,274,81,1148,454,3056,309,6156
0.049,267,77,1134,470,3057,323,6156
0.051,261,73,1119,497,3056,345,6156
0.053,254,68,1101,529,3060,369,6156
0.055,248,64,1087,581,3061,414,6156
0.057,242,59,1062,621,3068,445,6156
0.059,237,54,1039,680,3072,488,6156
0.061,232,49,1021,746,3074,526,6156
0.063,228,45,1009,826,3070,559,6156
0.065,225,41,1002,914,3061,587,6156
0.067,222,37,992,992,3044,597,6156
0.069,220,35,1025,1123,3017,647,6156
0.071,219,32,1019,1194,2988,662,6156
