"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,270,117,858,1870,1777,2221,6111
0.027,280,124,393,2267,1817,2269,6111
0.029,290,128,2094,2299,3463,1327,6111
0.031,218,1598,296,129,2332,1948,6111
0.033,298,1326,301,129,2402,1615,6111
0.035,304,127,327,1175,2425,1433,6111
0.037,306,123,330,1102,2442,1323,6111
0.039,308,118,334,1035,2471,1281,6111
0.041,309,114,342,961,2507,1239,6111
0.043,309,109,342,909,2545,1222,6111
0.045,308,105,349,853,2587,1212,6111
0.047,307,103,364,785,2637,1217,6111
0.049,305,102,383,723,2694,1229,6111
0.051,303,102,401,696,2729,1229,6111
0.053,298,103,433,620,2823,1225,6111
0.055,296,103,453,625,2843,1188,6111
0.057,291,103,486,553,2909,1120,6111
0.059,288,102,512,516,2920,1058,6111
0.061,287,102,534,508,2889,1038,6111
0.063,286,102,553,486,2844,1006,6111
0.065,286,101,571,465,2775,997,6111
0.067,286,99,586,431,2728,955,6111
0.069,287,96,600,404,2687,913,6111
0.071,289,92,608,371,2666,868,6111
0.073,292,90,611,364,2647,841,6111
0.075,297,91,610,372,2633,829,6111
0.077,301,91,604,379,2625,824,6111
0.079,306,94,590,396,2616,826,6111
0.081,312,100,571,449,2599,836,6111
0.083,315,102,548,448,2602,832,6111
0.085,320,105,524,478,2606,834,6111
0.087,324,105,505,510,2623,845,6111
0.089,326,103,495,533,2657,860,6111
0.091,326,100,497,558,2703,890,6111
0.093,324,96,508,577,2758,926,6111
0.095,322,92,526,634,2794,981,6111
0.097,314,87,553,539,2870,970,6111
0.099,309,84,575,506,2904,1010,6111
0.101,305,81,594,477,2900,1071,6111
0.103,302,81,610,459,2847,1129,6111
0.105,297,78,621,392,2846,1158,6111
