"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,323,712,2019,183,2958,226,6200
0.027,342,789,2027,184,2959,227,6200
0.029,387,793,2035,183,2961,233,6200
0.031,441,736,2040,181,2964,247,6200
0.033,489,650,2043,178,2967,269,6200
0.035,525,566,2046,173,2971,300,6200
0.037,551,495,2048,167,2977,340,6200
0.039,570,439,2049,159,2982,384,6200
0.041,583,398,2051,150,2984,430,6200
0.043,595,367,2052,141,2983,475,6200
0.045,603,344,2053,132,2976,509,6200
0.047,609,328,2053,125,2966,533,6200
0.049,613,316,2053,121,2955,548,6200
0.051,615,307,2052,119,2944,561,6200
0.053,615,299,2050,118,2931,571,6200
0.055,614,293,2049,120,2919,578,6200
0.057,611,287,2048,124,2911,579,6200
0.059,608,280,2048,128,2908,572,6200
0.061,604,274,2049,133,2912,555,6200
0.063,601,268,2052,137,2921,524,6200
0.065,597,261,2057,140,2928,484,6200
0.067,593,254,2063,141,2934,443,6200
0.069,589,246,2069,140,2937,406,6200
0.071,585,237,2074,138,2938,374,6200
0.073,580,228,2076,136,2937,344,6200
0.075,574,219,2077,135,2933,317,6200
0.077,567,211,2075,135,2927,290,6200
0.079,560,203,2071,137,2918,264,6200
0.081,553,197,2066,139,2909,240,6200
0.083,544,192,2060,140,2900,216,6200
0.085,536,189,2055,141,2891,195,6200
0.087,527,186,2050,140,2883,178,6200
0.089,518,185,2045,137,2877,164,6200
0.091,508,185,2042,133,2871,154,6200
