"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,408,102,2582,305,2914,918,6200
0.027,414,97,2574,275,2947,983,6200
0.029,420,92,2567,251,2987,1037,6200
0.031,425,87,2560,232,3033,1075,6200
0.033,431,82,2552,214,3096,1093,6200
0.035,436,77,2545,198,3179,1049,6200
0.037,441,72,2538,183,3232,912,6200
0.039,445,67,2531,169,3251,796,6200
0.041,449,62,2524,158,3263,714,6200
0.043,453,57,2518,147,3274,647,6200
0.045,457,52,2512,138,3288,593,6200
0.047,460,49,2506,130,3302,550,6200
0.049,463,45,2500,124,3318,515,6200
0.051,465,43,2493,119,3333,488,6200
0.053,467,41,2486,114,3349,467,6200
0.055,468,39,2478,109,3366,454,6200
0.057,468,38,2470,101,3384,447,6200
0.059,467,37,2463,92,3403,446,6200
0.061,466,37,2458,84,3423,450,6200
0.063,463,35,2457,75,3441,453,6200
0.065,460,34,2458,70,3455,458,6200
0.067,457,32,2460,66,3463,465,6200
0.069,454,30,2464,64,3463,472,6200
0.071,452,28,2468,62,3458,475,6200
0.073,451,26,2473,60,3451,474,6200
0.075,450,25,2478,57,3444,467,6200
0.077,449,24,2484,54,3440,454,6200
0.079,448,25,2488,52,3442,440,6200
0.081,447,25,2493,49,3446,428,6200
0.083,446,27,2497,47,3454,417,6200
0.085,445,28,2501,45,3463,408,6200
0.087,443,30,2504,44,3473,400,6200
0.089,442,32,2507,43,3482,393,6200
0.091,441,34,2510,43,3489,386,6200
0.093,440,36,2513,43,3495,379,6200
0.095,439,37,2515,43,3500,371,6200
0.097,438,39,2517,44,3503,365,6200
0.099,437,41,2518,46,3506,362,6200
0.101,436,43,2519,48,3507,361,6200
0.103,435,44,2519,50,3510,364,6200
0.105,433,46,2519,52,3513,370,6200
0.107,430,47,2520,55,3519,378,6200
0.109,428,48,2521,57,3528,388,6200
0.111,425,48,2522,60,3539,401,6200
0.113,421,48,2524,64,3555,416,6200
0.115,417,48,2526,68,3575,434,6200
0.117,414,48,2528,73,3600,458,6200
0.119,410,48,2531,80,3629,486,6200
0.121,406,49,2534,88,3659,517,6200
0.123,402,49,2539,97,3688,547,6200
0.125,399,51,2546,108,3713,572,6200
0.127,397,51,2555,115,3729,586,6200
0.129,395,52,2564,117,3739,592,6200
0.131,395,53,2571,113,3747,594,6200
0.133,396,55,2574,106,3757,603,6200
0.135,398,59,2573,99,3771,621,6200
0.137,401,65,2568,94,3793,643,6200
0.139,406,78,2563,95,3112,5556,6200
0.141,413,98,2513,3872,2558,102,6200
0.143,421,129,2175,2888,2556,114,6200
0.145,429,172,1955,2240,2558,127,6200
0.147,435,225,1803,1803,2562,139,6200
0.149,438,284,1694,1501,2567,151,6200
0.151,436,342,1620,1286,2572,167,6200
0.153,429,394,1566,1108,2580,188,6200
