"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,448,105,1478,221,2447,608,6200
0.027,453,96,1464,209,2428,618,6200
0.029,456,90,1453,200,2415,643,6200
0.031,458,86,1444,193,2409,678,6200
0.033,460,84,1436,189,2408,721,6200
0.035,461,84,1429,186,2413,764,6200
0.037,461,86,1420,184,2424,800,6200
0.039,461,90,1410,183,2443,824,6200
0.041,460,94,1399,182,2469,829,6200
0.043,459,99,1384,180,2501,813,6200
0.045,457,103,1366,178,2538,778,6200
0.047,455,105,1346,175,2575,728,6200
0.049,454,106,1325,171,2608,670,6200
0.051,453,105,1304,167,2635,614,6200
0.053,451,102,1283,162,2656,560,6200
0.055,450,97,1263,157,2671,514,6200
0.057,447,93,1246,153,2679,478,6200
0.059,445,89,1231,151,2683,453,6200
0.061,442,86,1218,151,2684,438,6200
0.063,438,83,1206,154,2682,431,6200
0.065,434,82,1194,158,2680,433,6200
0.067,430,83,1184,165,2678,444,6200
0.069,425,85,1175,175,2675,465,6200
0.071,419,89,1167,189,2674,496,6200
0.073,413,96,1161,208,2674,546,6200
0.075,405,105,1158,233,2678,615,6200
