"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,390,195,2498,139,3267,1430,6111
0.027,402,188,2494,136,3263,1427,6111
0.029,413,181,2490,135,3257,1408,6111
0.031,421,176,2486,137,3244,1383,6111
0.033,430,170,2481,140,3218,1332,6111
0.035,437,165,2475,144,3184,1283,6111
0.037,445,162,2468,151,3142,1224,6111
0.039,453,161,2460,158,3098,1161,6111
0.041,461,160,2450,166,3054,1092,6111
0.043,470,159,2439,172,3011,1025,6111
0.045,479,159,2427,178,2971,962,6111
0.047,489,158,2414,182,2930,900,6111
0.049,499,156,2401,185,2895,850,6111
0.051,510,155,2387,188,2864,810,6111
0.053,519,154,2375,190,2841,785,6111
0.055,528,152,2362,191,2826,774,6111
0.057,536,151,2349,191,2818,774,6111
0.059,543,149,2336,193,2816,780,6111
0.061,548,147,2323,195,2815,786,6111
0.063,552,144,2308,200,2812,788,6111
0.065,554,142,2292,209,2803,779,6111
0.067,555,140,2274,223,2788,754,6111
0.069,554,138,2252,240,2769,710,6111
0.071,551,138,2227,258,2751,650,6111
0.073,548,139,2198,272,2738,580,6111
0.075,543,141,2169,279,2733,518,6111
0.077,536,145,2142,280,2736,467,6111
0.079,528,150,2121,277,2747,434,6111
0.081,518,156,2103,276,2764,415,6111
0.083,506,162,2089,276,2790,403,6111
0.085,491,168,2077,279,2818,397,6111
