"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,975,617,1683,138,3035,279,6200
0.027,962,622,1681,137,3036,283,6200
0.029,945,638,1679,139,3038,290,6200
0.031,926,665,1678,145,3039,304,6200
0.033,903,707,1680,158,3039,330,6200
0.035,879,758,1686,177,3037,371,6200
0.037,855,808,1699,200,3031,424,6200
0.039,832,842,1718,222,3020,472,6200
0.041,811,856,1737,232,3006,495,6200
0.043,792,862,1753,232,2995,491,6200
0.045,773,875,1762,226,2989,472,6200
0.047,755,898,1764,218,2987,450,6200
0.049,734,931,1762,211,2987,432,6200
0.051,710,967,1756,206,2989,422,6200
0.053,680,1004,1749,201,2991,422,6200
0.055,644,1047,1741,198,2993,428,6200
