"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,477,226,1215,208,2762,289,6200
0.027,486,218,1227,186,2755,264,6200
0.029,494,215,1240,170,2749,248,6200
0.031,503,216,1252,160,2746,238,6200
0.033,510,220,1263,153,2744,233,6200
0.035,517,230,1275,149,2744,231,6200
0.037,524,242,1286,147,2742,232,6200
0.039,529,258,1299,147,2739,236,6200
0.041,534,275,1313,149,2733,241,6200
0.043,538,294,1329,152,2724,248,6200
0.045,542,312,1348,156,2712,255,6200
0.047,545,330,1368,161,2697,263,6200
0.049,548,346,1391,165,2682,268,6200
0.051,549,359,1413,168,2669,272,6200
0.053,550,372,1437,170,2657,275,6200
0.055,551,384,1460,172,2649,278,6200
0.057,551,397,1483,174,2645,282,6200
0.059,550,410,1505,178,2644,289,6200
0.061,549,423,1526,182,2647,299,6200
0.063,548,436,1549,187,2654,314,6200
0.065,545,447,1572,190,2664,332,6200
0.067,542,456,1596,191,2677,352,6200
0.069,537,461,1618,187,2690,372,6200
0.071,530,462,1638,181,2702,392,6200
0.073,521,462,1656,172,2715,411,6200
0.075,510,463,1672,162,2728,430,6200
0.077,496,466,1686,153,2742,445,6200
0.079,480,471,1698,146,2759,454,6200
0.081,464,476,1708,139,2776,452,6200
0.083,446,479,1718,134,2793,437,6200
0.085,427,480,1726,130,2808,410,6200
0.087,408,480,1733,129,2820,374,6200
0.089,389,480,1739,129,2827,337,6200
0.091,370,479,1744,132,2832,303,6200
0.093,350,478,1748,136,2834,272,6200
0.095,330,474,1752,143,2834,247,6200
0.097,310,466,1754,152,2833,226,6200
0.099,291,452,1755,162,2830,211,6200
