"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,283,157,387,1226,2533,1414,6111
0.027,286,155,432,966,2527,1287,6111
0.029,288,154,460,784,2526,1191,6111
0.031,289,150,476,675,2537,1130,6111
0.033,291,146,485,603,2552,1078,6111
0.035,291,140,495,520,2581,1023,6111
0.037,294,136,498,487,2595,975,6111
0.039,297,132,498,464,2600,925,6111
0.041,302,129,498,448,2598,873,6111
0.043,305,127,498,432,2590,819,6111
0.045,313,126,496,455,2571,782,6111
0.047,313,122,503,408,2576,734,6111
0.049,315,119,508,386,2573,706,6111
0.051,318,116,513,371,2571,703,6111
0.053,322,114,514,367,2570,725,6111
0.055,325,112,513,363,2573,778,6111
0.057,326,111,511,351,2585,844,6111
0.059,333,114,500,396,2583,924,6111
0.061,331,114,496,370,2636,1024,6111
0.063,332,115,493,371,2684,1092,6111
0.065,333,115,490,387,2741,1146,6111
0.067,334,114,494,404,2782,1158,6111
0.069,333,112,504,411,2854,1180,6111
0.071,334,109,517,447,2896,1213,6111
0.073,334,105,537,470,2971,1234,6111
0.075,335,102,562,513,3032,1249,6111
0.077,335,98,598,546,3120,1187,6111
0.079,337,96,643,619,3154,1144,6111
0.081,339,94,705,683,3193,1030,6111
0.083,341,93,785,734,3186,984,6111
0.085,344,93,886,709,3195,855,6111
0.087,347,93,959,655,3182,783,6111
0.089,350,94,1007,604,3160,718,6111
0.091,352,95,1042,561,3139,662,6111
0.093,354,97,1072,528,3120,615,6111
0.095,357,100,1097,509,3107,596,6111
