"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,430,108,995,386,3171,967,6067
0.027,433,106,1025,345,3204,988,6067
0.029,436,107,1052,310,3238,1020,6067
0.031,437,112,1074,292,3266,1076,6067
0.033,439,118,1092,273,3307,1146,6067
0.035,444,121,1107,240,3393,1221,6067
0.037,448,129,1121,227,3462,1335,6067
0.039,453,137,1133,220,3518,1440,6067
0.041,459,145,1144,214,3563,1517,6067
0.043,465,151,1155,210,3596,1549,6067
0.045,472,158,1165,212,3622,1558,6067
0.047,478,160,1174,208,3651,1539,6067
0.049,483,162,1181,210,3636,314,6067
0.051,486,164,1187,214,3622,301,6067
0.053,486,166,1191,220,3608,285,6067
0.055,484,166,1193,229,3596,270,6067
0.057,480,168,1195,243,3586,254,6067
0.059,474,171,1195,264,3576,238,6067
0.061,466,175,1195,290,3566,227,6067
0.063,455,182,1196,327,3555,225,6067
0.065,444,186,1196,354,3543,226,6067
0.067,430,192,1198,392,3527,239,6067
0.069,414,198,1205,434,3509,256,6067
0.071,396,201,1218,472,3488,272,6067
0.073,376,200,1242,507,3469,284,6067
0.075,355,193,1278,525,3452,293,6067
