"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,575,78,2158,176,3022,160,6156
0.027,564,80,2188,180,3029,152,6156
0.029,551,81,2216,184,3034,147,6156
0.031,536,81,2247,188,3038,144,6156
0.033,521,80,2279,193,3042,143,6156
0.035,506,77,2314,198,3045,145,6156
0.037,491,73,2353,200,3051,148,6156
0.039,480,67,2392,200,3058,151,6156
0.041,471,61,2430,196,3068,151,6156
0.043,464,56,2466,191,3079,150,6156
0.045,459,52,2495,186,3089,146,6156
0.047,454,49,2520,182,3098,140,6156
0.049,450,47,2541,180,3105,133,6156
0.051,446,46,2557,178,3110,126,6156
0.053,441,45,2570,178,3113,119,6156
0.055,436,45,2579,181,3114,113,6156
0.057,431,46,2585,184,3115,107,6156
0.059,425,47,2591,190,3115,102,6156
0.061,419,50,2596,199,3117,98,6156
0.063,412,53,2601,213,3119,95,6156
0.065,406,59,2606,236,3121,94,6156
0.067,400,66,2611,270,3123,96,6156
0.069,394,74,2613,317,3124,100,6156
0.071,390,80,2613,381,3123,108,6156
0.073,388,82,2611,456,3119,117,6156
0.075,390,78,2606,538,3114,126,6156
0.077,393,71,2600,616,3110,135,6156
0.079,396,63,2596,679,3107,143,6156
0.081,398,57,2589,732,3106,148,6156
0.083,400,52,2584,754,3110,150,6156
0.085,401,50,2578,760,3117,150,6156
0.087,402,49,2570,752,3126,147,6156
0.089,404,49,2560,734,3136,141,6156
0.091,405,51,2548,713,3145,135,6156
0.093,406,54,2534,695,3152,128,6156
0.095,407,59,2516,680,3156,121,6156
0.097,408,63,2493,673,3158,116,6156
