"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,380,58,2475,71,3760,1339,6067
0.027,383,60,2469,70,3772,1320,6067
0.029,386,64,2462,71,3812,1276,6067
0.031,389,68,2455,72,3853,1210,6067
0.033,391,73,2448,74,3894,1153,6067
0.035,393,78,2439,77,3928,1123,6067
0.037,395,85,2429,81,3966,1121,6067
0.039,398,92,2417,84,4004,1137,6067
0.041,402,100,2403,88,4038,1157,6067
0.043,407,107,2389,91,4061,1180,6067
0.045,412,114,2373,94,4071,1207,6067
0.047,418,120,2357,97,4079,1246,6067
0.049,424,123,2341,101,4100,1321,6067
0.051,430,124,2325,105,4128,1466,6067
0.053,436,124,2307,109,4150,1677,6067
0.055,440,123,2289,114,4161,1851,6067
0.057,443,122,2271,117,4173,397,6067
0.059,443,123,2250,121,4152,395,6067
0.061,442,126,2228,123,4131,404,6067
0.063,439,130,2205,124,4107,423,6067
0.065,432,138,2182,124,4077,444,6067
0.067,423,148,2159,123,4039,461,6067
0.069,410,162,2139,123,4002,471,6067
0.071,392,176,2122,124,3967,474,6067
0.073,369,189,2108,129,3939,482,6067
0.075,342,196,2096,139,3917,499,6067
