"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,599,184,1158,890,2986,997,6200
0.027,591,176,1139,852,2964,935,6200
0.029,583,170,1120,820,2937,864,6200
0.031,575,165,1102,784,2910,792,6200
0.033,567,161,1084,727,2885,715,6200
0.035,557,157,1068,654,2866,648,6200
0.037,548,154,1057,575,2852,598,6200
0.039,539,152,1050,506,2843,571,6200
0.041,532,152,1047,460,2839,571,6200
0.043,527,157,1048,440,2836,594,6200
0.045,524,169,1052,443,2837,631,6200
0.047,521,187,1059,470,2839,674,6200
0.049,519,211,1068,512,2842,708,6200
0.051,515,238,1078,554,2847,726,6200
0.053,506,264,1093,580,2855,722,6200
0.055,491,281,1111,575,2866,693,6200
0.057,473,278,1131,537,2877,645,6200
0.059,456,256,1148,480,2887,589,6200
0.061,445,224,1159,424,2893,540,6200
0.063,438,190,1164,373,2895,501,6200
0.065,434,160,1165,334,2894,478,6200
0.067,432,137,1165,308,2889,470,6200
0.069,431,121,1167,297,2879,478,6200
0.071,430,110,1173,298,2863,499,6200
0.073,428,102,1183,312,2839,530,6200
0.075,427,97,1201,340,2806,569,6200
0.077,426,91,1230,381,2764,615,6200
0.079,425,86,1271,432,2716,670,6200
0.081,423,80,1325,488,2663,732,6200
0.083,421,73,1396,540,2605,800,6200
0.085,419,66,1474,573,2550,858,6200
0.087,416,60,1551,580,2504,888,6200
0.089,413,55,1621,568,2468,882,6200
0.091,410,51,1680,545,2445,852,6200
0.093,406,48,1735,515,2432,807,6200
0.095,403,46,1784,485,2426,741,6200
0.097,398,43,1829,450,2429,680,6200
0.099,394,41,1868,413,2441,612,6200
0.101,389,40,1898,377,2463,527,6200
