"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,257,9,1007,201,2582,1072,5800
0.027,257,10,1019,187,2557,1249,5800
0.029,256,12,1035,182,2502,1422,5800
0.031,256,14,1057,184,2409,1516,5800
0.033,255,17,1082,191,2331,1575,5800
0.035,255,20,1109,198,2272,1597,5800
0.037,254,23,1137,205,2246,1601,5800
0.039,253,26,1165,207,2246,1604,5800
0.041,253,29,1192,204,2280,1594,5800
0.043,253,31,1215,197,2337,1550,5800
0.045,254,33,1235,186,2403,1460,5800
0.047,255,34,1251,173,2462,1339,5800
0.049,257,35,1263,159,2506,1211,5800
0.051,259,37,1273,147,2535,1090,5800
0.053,261,39,1278,139,2548,1002,5800
0.055,262,42,1281,135,2550,938,5800
