"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,421,380,2074,321,3480,1000,6200
0.027,420,310,2136,316,3620,719,6200
0.029,419,248,2193,296,3612,498,6200
0.031,420,200,2237,273,3602,398,6200
0.033,420,163,2268,252,3597,337,6200
0.035,421,137,2289,239,3593,301,6200
0.037,421,118,2303,232,3591,278,6200
0.039,422,104,2311,233,3591,265,6200
0.041,422,95,2315,240,3592,257,6200
0.043,422,87,2316,257,3594,252,6200
0.045,422,82,2313,283,3598,248,6200
0.047,421,78,2307,319,3601,244,6200
0.049,421,77,2296,365,3604,240,6200
0.051,422,76,2282,412,3605,234,6200
0.053,423,75,2265,455,3606,228,6200
0.055,424,75,2252,482,3608,222,6200
0.057,425,75,2245,488,3610,219,6200
0.059,427,74,2245,477,3615,219,6200
0.061,429,74,2246,462,3621,225,6200
0.063,431,75,2248,448,3629,234,6200
0.065,433,77,2245,447,3638,244,6200
0.067,436,81,2235,463,3645,254,6200
0.069,440,89,2216,501,3646,262,6200
0.071,445,98,2191,552,3641,267,6200
0.073,450,110,2158,613,3631,268,6200
0.075,454,123,2124,675,3617,266,6200
0.077,458,135,2096,729,3603,264,6200
0.079,460,145,2080,771,3590,265,6200
0.081,461,152,2077,801,3578,272,6200
0.083,461,157,2090,819,3568,286,6200
0.085,459,161,2121,814,3562,310,6200
0.087,456,163,2173,776,3563,343,6200
0.089,452,165,2235,692,3575,381,6200
0.091,446,169,2292,579,3596,411,6200
0.093,438,177,2337,458,3624,427,6200
0.095,428,193,2367,358,3653,426,6200
0.097,418,219,2385,287,3680,410,6200
0.099,407,256,2397,241,3702,385,6200
0.101,398,304,2405,215,3719,358,6200
0.103,388,367,2410,201,3731,332,6200
0.105,381,437,2412,198,3740,314,6200
