"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,305,44,2112,678,3198,734,5933
0.027,305,44,2116,633,3194,713,5933
0.029,305,44,2115,588,3185,695,5933
0.031,305,45,2111,546,3171,686,5933
0.033,306,44,2111,503,3159,687,5933
0.035,307,44,2118,460,3156,701,5933
0.037,307,44,2133,428,3169,739,5933
0.039,306,45,2158,398,3214,796,5933
0.041,306,46,2188,367,3297,839,5933
0.043,304,48,2218,339,3405,824,5933
0.045,303,49,2246,314,3493,736,5933
0.047,302,50,2273,292,3545,623,5933
0.049,301,51,2299,275,3564,539,5933
0.051,300,52,2325,257,3569,484,5933
0.053,299,53,2349,239,3566,453,5933
0.055,297,54,2372,222,3561,433,5933
0.057,296,55,2392,207,3555,420,5933
0.059,294,56,2408,189,3547,415,5933
0.061,292,57,2420,177,3541,418,5933
0.063,289,59,2427,168,3535,431,5933
0.065,287,61,2430,160,3527,455,5933
0.067,284,62,2430,156,3521,495,5933
0.069,282,63,2428,156,3517,555,5933
0.071,280,64,2424,160,3514,642,5933
0.073,278,64,2419,165,3513,758,5933
0.075,277,64,2414,174,3515,898,5933
0.077,277,63,2408,183,3505,1103,5933
0.079,278,63,2402,191,3445,1310,5933
0.081,279,63,2398,203,3382,1432,5933
0.083,279,64,2394,222,3364,1538,5933
0.085,282,63,2390,232,3356,1521,5933
