"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,429,191,2380,136,3225,1012,5978
0.027,445,187,2373,136,3200,1027,5978
0.029,461,180,2365,139,3163,1018,5978
0.031,477,169,2356,143,3118,993,5978
0.033,491,155,2344,149,3070,957,5978
0.035,504,140,2330,156,3023,916,5978
0.037,514,125,2315,162,2979,875,5978
0.039,521,109,2296,168,2939,837,5978
0.041,527,96,2275,174,2904,808,5978
0.043,530,85,2254,178,2878,795,5978
0.045,532,77,2234,180,2866,802,5978
0.047,531,72,2216,182,2875,828,5978
0.049,528,70,2200,186,2906,854,5978
0.051,524,70,2188,195,2948,848,5978
0.053,517,73,2179,214,2983,802,5978
0.055,505,79,2177,247,3007,745,5978
