"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,357,43,2597,126,4039,144,6156
0.027,359,43,2603,124,4049,147,6156
0.029,361,41,2611,120,4056,151,6156
0.031,363,40,2620,119,4066,160,6156
0.033,365,38,2628,119,4079,170,6156
0.035,367,37,2637,121,4095,179,6156
0.037,367,35,2645,121,4111,187,6156
0.039,366,34,2650,125,4126,190,6156
0.041,364,33,2653,129,4137,192,6156
0.043,361,31,2656,137,4144,195,6156
0.045,358,30,2660,147,4147,199,6156
0.047,355,29,2666,158,4146,206,6156
0.049,352,28,2676,171,4143,215,6156
0.051,349,27,2690,181,4139,226,6156
0.053,347,27,2708,187,4135,236,6156
0.055,344,27,2726,189,4133,248,6156
0.057,342,28,2744,189,4136,262,6156
0.059,341,29,2761,179,4140,283,6156
0.061,339,31,2774,168,4151,308,6156
0.063,337,33,2784,161,4172,335,6156
0.065,336,35,2790,147,4196,379,6156
0.067,335,38,2794,138,4232,415,6156
0.069,334,41,2796,132,4129,1881,6156
0.071,333,44,2796,128,4048,1892,6156
0.073,332,47,2796,124,3999,1894,6156
0.075,332,50,2796,123,3984,1908,6156
0.077,333,53,2796,122,3990,1926,6156
0.079,334,54,2796,122,4011,1927,6156
0.081,336,55,2796,125,4032,1989,6156
0.083,339,54,2798,128,4054,2047,6156
0.085,342,52,2801,133,4059,2146,6156
0.087,345,52,2804,140,4038,2329,6156
0.089,348,50,2810,143,3990,2451,6156
0.091,351,50,2815,145,3893,2539,6156
0.093,355,51,2820,146,3767,2545,6156
0.095,359,52,2822,147,3615,2398,6156
0.097,363,53,2823,149,3489,2242,6156
0.099,368,55,2823,151,3382,2086,6156
0.101,373,56,2822,153,3293,1962,6156
0.103,378,57,2820,155,3217,1862,6156
0.105,384,57,2818,156,3146,1760,6156
0.107,389,58,2814,156,3084,1671,6156
0.109,395,57,2809,155,3036,1585,6156
0.111,401,56,2802,153,2998,1506,6156
0.113,406,55,2795,150,2968,1444,6156
0.115,411,54,2788,148,2938,1394,6156
0.117,416,52,2781,147,2909,1347,6156
0.119,420,52,2777,149,2871,1309,6156
0.121,424,51,2773,154,2825,1259,6156
0.123,428,51,2770,1193,2771,164,6156
0.125,430,51,2709,1111,2771,179,6156
