"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,372,443,1464,454,2427,1018,6200
0.027,373,324,1462,405,2522,985,6200
0.029,369,243,1456,381,2620,952,6200
0.031,365,192,1447,382,2713,911,6200
0.033,360,158,1434,411,2800,855,6200
0.035,356,140,1418,480,2866,798,6200
0.037,352,135,1401,598,2908,756,6200
0.039,350,137,1384,778,2930,739,6200
0.041,349,143,1363,1021,2938,745,6200
0.043,350,151,1342,1368,2934,783,6200
0.045,352,158,1314,1819,2926,845,6200
0.047,354,161,1267,2394,2920,917,6200
0.049,354,162,1189,2974,2923,981,6200
0.051,353,160,1129,3284,2943,1017,6200
0.053,351,156,1159,3079,2976,1010,6200
0.055,349,151,1204,2631,3006,954,6200
0.057,346,145,1221,2225,3021,878,6200
0.059,343,139,1216,1914,3022,802,6200
0.061,340,134,1206,1705,3016,743,6200
0.063,338,128,1194,1551,3006,697,6200
0.065,336,122,1188,1442,2998,667,6200
0.067,334,118,1188,1371,2991,654,6200
0.069,333,114,1197,1327,2987,653,6200
0.071,332,111,1212,1303,2983,661,6200
0.073,332,109,1236,1284,2978,672,6200
0.075,331,108,1262,1270,2970,680,6200
0.077,331,107,1289,1251,2957,683,6200
0.079,330,107,1314,1220,2944,680,6200
0.081,329,108,1333,1177,2931,673,6200
0.083,329,107,1347,1121,2920,661,6200
0.085,327,107,1354,1047,2909,648,6200
0.087,326,105,1355,967,2900,638,6200
0.089,324,103,1353,879,2892,629,6200
0.091,323,100,1351,799,2884,628,6200
0.093,321,98,1353,729,2877,634,6200
0.095,320,96,1360,679,2867,644,6200
0.097,319,96,1373,651,2856,657,6200
0.099,318,98,1391,643,2842,671,6200
0.101,317,100,1414,651,2827,685,6200
0.103,315,101,1441,672,2812,702,6200
0.105,313,101,1473,702,2800,723,6200
0.107,311,99,1510,736,2792,753,6200
0.109,308,93,1553,773,2792,789,6200
0.111,305,86,1600,809,2799,832,6200
0.113,302,77,1655,844,2816,882,6200
0.115,299,67,1716,873,2842,930,6200
