"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,354,84,1996,418,2822,284,6111
0.027,355,84,2045,431,2818,288,6111
0.029,355,84,2102,441,2818,299,6111
0.031,356,85,2159,444,2820,313,6111
0.033,356,86,2219,434,2826,328,6111
0.035,357,88,2273,416,2834,339,6111
0.037,357,91,2323,389,2846,345,6111
0.039,357,92,2366,361,2858,344,6111
0.041,357,94,2406,332,2872,340,6111
0.043,356,95,2439,308,2885,334,6111
0.045,355,95,2469,288,2899,331,6111
0.047,353,94,2498,271,2913,331,6111
0.049,350,93,2524,261,2925,338,6111
0.051,347,92,2549,253,2940,353,6111
0.053,343,91,2572,247,2955,376,6111
0.055,339,90,2596,241,2974,412,6111
0.057,334,89,2618,231,2997,454,6111
0.059,330,88,2637,218,3028,504,6111
0.061,326,87,2651,203,3064,548,6111
0.063,322,87,2659,189,3099,577,6111
0.065,320,87,2662,175,3131,589,6111
0.067,319,86,2662,163,3152,586,6111
0.069,320,86,2659,154,3168,576,6111
0.071,322,86,2656,144,3178,557,6111
0.073,325,85,2652,135,3189,532,6111
0.075,329,85,2650,127,3198,504,6111
0.077,333,85,2648,119,3203,473,6111
0.079,337,84,2647,113,3204,446,6111
0.081,341,84,2648,109,3201,426,6111
0.083,344,84,2651,107,3194,412,6111
0.085,347,83,2657,106,3186,405,6111
0.087,349,84,2665,105,3178,405,6111
0.089,351,83,2674,103,3170,403,6111
0.091,353,84,2683,101,3163,409,6111
0.093,354,83,2691,97,3154,408,6111
0.095,356,81,2697,93,3142,403,6111
0.097,357,79,2700,91,3129,398,6111
0.099,359,77,2702,91,3112,388,6111
0.101,361,75,2702,91,3094,377,6111
0.103,362,72,2701,94,3075,363,6111
0.105,364,70,2698,98,3055,347,6111
0.107,365,67,2693,102,3037,326,6111
0.109,366,65,2688,108,3018,309,6111
0.111,366,63,2682,114,3001,292,6111
0.113,366,62,2675,119,2984,278,6111
0.115,366,61,2670,125,2968,268,6111
0.117,365,61,2664,132,2952,262,6111
0.119,363,63,2660,139,2936,261,6111
0.121,361,64,2658,147,2922,265,6111
0.123,359,68,2659,158,2907,279,6111
0.125,355,73,2662,165,2896,301,6111
0.127,350,80,2668,171,2886,338,6111
0.129,343,88,2675,171,2881,390,6111
0.131,333,98,2680,166,2882,456,6111
