"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,344,285,1686,218,3154,637,5844
0.027,361,272,1670,237,3163,579,5844
0.029,370,260,1650,263,3170,543,5844
0.031,372,253,1626,288,3176,530,5844
0.033,371,247,1598,311,3183,534,5844
0.035,367,242,1571,325,3191,550,5844
0.037,362,236,1545,334,3202,574,5844
0.039,356,230,1521,337,3215,604,5844
0.041,350,222,1500,337,3230,635,5844
0.043,342,214,1481,337,3242,666,5844
0.045,332,203,1462,337,3250,694,5844
0.047,321,191,1444,340,3249,711,5844
0.049,308,174,1425,347,3238,714,5844
0.051,294,155,1408,360,3221,707,5844
0.053,280,134,1391,384,3199,704,5844
0.055,267,113,1376,420,3172,712,5844
0.057,255,95,1367,472,3147,744,5844
