"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,450,437,2138,296,2741,1214,6200
0.027,458,441,2134,293,2735,1175,6200
0.029,465,455,2135,287,2740,1179,6200
0.031,472,477,2141,281,2750,1217,6200
0.033,479,510,2151,277,2766,1292,6200
0.035,486,550,2165,274,2785,1400,6200
0.037,493,593,2182,273,2807,1536,6200
0.039,501,631,2203,273,2830,1692,6200
0.041,510,656,2226,272,2854,1849,6200
0.043,521,662,2250,269,2882,2003,6200
0.045,532,648,2275,264,2911,2127,6200
0.047,542,615,2298,258,2937,2196,6200
0.049,548,574,2319,252,2951,2204,6200
0.051,550,534,2336,247,2946,2152,6200
0.053,548,495,2351,246,2921,2044,6200
0.055,544,463,2364,249,2879,1897,6200
0.057,537,436,2376,257,2830,1729,6200
0.059,528,413,2388,268,2784,1554,6200
0.061,519,392,2400,282,2747,1395,6200
0.063,510,371,2412,297,2720,1255,6200
0.065,501,351,2425,310,2705,1148,6200
0.067,493,331,2438,317,2701,1086,6200
0.069,485,313,2452,315,2703,1070,6200
0.071,477,298,2465,306,2711,1099,6200
