"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,464,275,1120,639,2865,449,6200
0.027,465,258,1117,597,2864,449,6200
0.029,466,246,1116,563,2865,457,6200
0.031,468,239,1116,538,2868,475,6200
0.033,471,236,1118,517,2874,503,6200
0.035,473,235,1123,501,2883,539,6200
0.037,475,236,1132,489,2893,580,6200
0.039,476,240,1145,482,2900,620,6200
0.041,476,244,1159,477,2901,650,6200
0.043,473,250,1175,475,2889,669,6200
0.045,466,255,1192,474,2864,674,6200
0.047,455,257,1209,469,2827,668,6200
0.049,440,253,1227,457,2783,655,6200
0.051,422,241,1246,438,2741,642,6200
0.053,402,220,1266,410,2702,634,6200
0.055,381,192,1289,378,2669,635,6200
0.057,362,160,1312,346,2647,648,6200
0.059,345,130,1337,317,2639,674,6200
0.061,331,103,1361,293,2651,713,6200
