"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1169,414,1686,503,2778,708,6200
0.027,1163,395,1696,511,2771,698,6200
0.029,1156,369,1709,518,2768,688,6200
0.031,1148,348,1720,525,2766,681,6200
0.033,1140,329,1730,529,2767,671,6200
0.035,1132,315,1736,528,2772,656,6200
0.037,1125,304,1739,524,2779,635,6200
0.039,1118,297,1739,517,2790,606,6200
0.041,1112,294,1736,508,2803,568,6200
0.043,1105,296,1732,499,2817,521,6200
0.045,1098,307,1726,491,2829,471,6200
0.047,1088,331,1718,481,2833,427,6200
0.049,1075,366,1710,466,2826,399,6200
0.051,1058,400,1704,447,2809,391,6200
0.053,1042,425,1700,431,2782,401,6200
0.055,1029,439,1696,424,2753,420,6200
0.057,1020,451,1690,425,2725,441,6200
0.059,1011,465,1684,430,2700,458,6200
0.061,1000,484,1676,436,2682,468,6200
0.063,987,512,1665,445,2667,472,6200
0.065,971,549,1654,454,2656,471,6200
0.067,950,596,1642,463,2649,465,6200
0.069,924,652,1630,472,2645,453,6200
0.071,896,708,1621,477,2645,439,6200
0.073,865,761,1615,477,2649,424,6200
0.075,834,805,1613,471,2656,412,6200
0.077,803,834,1615,458,2665,405,6200
0.079,774,849,1621,439,2677,402,6200
0.081,750,846,1634,415,2689,403,6200
0.083,729,833,1652,386,2702,405,6200
0.085,718,810,1674,352,2713,405,6200
0.087,718,780,1697,314,2719,400,6200
0.089,729,743,1718,275,2720,389,6200
0.091,748,703,1734,242,2718,376,6200
0.093,773,660,1746,215,2715,366,6200
0.095,799,613,1756,193,2713,361,6200
0.097,822,568,1765,177,2714,361,6200
0.099,840,526,1773,165,2718,365,6200
0.101,854,489,1781,156,2722,374,6200
0.103,865,453,1790,148,2727,386,6200
0.105,873,421,1800,141,2732,402,6200
0.107,877,394,1810,134,2734,419,6200
0.109,878,370,1821,128,2734,437,6200
0.111,877,351,1832,124,2733,451,6200
0.113,872,335,1844,120,2729,461,6200
0.115,864,322,1854,118,2726,462,6200
0.117,854,309,1865,118,2723,453,6200
0.119,843,295,1874,120,2720,435,6200
0.121,833,280,1884,126,2719,412,6200
0.123,823,264,1896,135,2718,389,6200
0.125,816,247,1912,147,2717,369,6200
0.127,809,230,1932,162,2716,356,6200
0.129,803,215,1955,176,2713,350,6200
0.131,797,201,1980,185,2711,348,6200
0.133,791,188,2006,190,2707,346,6200
0.135,784,178,2028,192,2703,343,6200
0.137,777,170,2048,192,2698,339,6200
0.139,769,163,2064,194,2693,335,6200
0.141,761,158,2079,197,2690,334,6200
0.143,753,155,2094,201,2690,338,6200
0.145,744,152,2110,205,2694,348,6200
0.147,736,151,2126,209,2701,365,6200
0.149,727,152,2143,212,2713,387,6200
0.151,719,153,2159,212,2728,409,6200
0.153,710,155,2175,211,2745,428,6200
0.155,701,158,2191,209,2763,438,6200
0.157,692,160,2206,206,2781,436,6200
0.159,683,163,2220,204,2800,422,6200
0.161,674,166,2232,204,2817,399,6200
0.163,666,168,2243,205,2834,367,6200
0.165,659,169,2254,207,2849,331,6200
0.167,652,171,2264,212,2861,295,6200
0.169,646,173,2276,216,2872,262,6200
0.171,640,176,2289,221,2882,237,6200
0.173,634,182,2306,223,2892,218,6200
0.175,627,190,2325,224,2902,205,6200
0.177,618,204,2346,224,2912,197,6200
0.179,607,224,2368,226,2923,196,6200
