"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,535,615,1970,305,3318,3249,6200
0.027,551,552,1980,309,3038,3275,6200
0.029,566,515,1989,313,2851,3392,6200
0.031,581,494,1992,316,2742,3561,6200
0.033,596,484,1989,318,2689,3761,6200
0.035,609,481,1977,318,2692,3935,6200
0.037,619,486,1959,318,2739,4049,6200
0.039,628,500,1940,317,2808,4107,6200
0.041,634,525,1923,317,2871,4131,6200
0.043,638,567,1908,319,2914,4165,6200
0.045,641,631,1896,326,2926,4271,6200
0.047,641,722,1886,336,2902,4515,6200
0.049,637,843,1877,347,2832,4974,6200
0.051,628,991,1867,358,2688,5755,6200
0.053,612,1176,1855,366,2310,7254,6200
0.055,586,1380,1842,369,3603,480,6200
0.057,551,1562,1827,367,3612,458,6200
0.059,523,1661,1813,361,3624,427,6200
0.061,522,1668,1801,356,3634,393,6200
0.063,549,1654,1793,353,3642,361,6200
0.065,600,1696,1790,357,3646,337,6200
0.067,731,1826,1792,368,3646,324,6200
0.069,965,1757,1800,387,3644,320,6200
