"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,404,100,714,276,2559,902,5844
0.027,401,111,707,307,2561,982,5844
0.029,396,118,696,317,2582,1066,5844
0.031,393,123,687,335,2609,1093,5844
0.033,391,126,678,356,2645,1069,5844
0.035,389,125,669,373,2687,1020,5844
0.037,389,122,659,395,2731,961,5844
0.039,389,117,649,405,2789,911,5844
0.041,390,113,638,437,2828,881,5844
0.043,387,109,628,428,2889,849,5844
0.045,383,106,619,420,2941,829,5844
0.047,380,103,613,421,2982,826,5844
0.049,374,100,608,399,3028,800,5844
0.051,368,97,605,382,3061,780,5844
0.053,364,94,604,381,3076,778,5844
0.055,359,92,602,381,3074,797,5844
0.057,352,87,601,349,3076,775,5844
0.059,346,85,599,340,3042,786,5844
0.061,340,82,595,327,2987,784,5844
0.063,334,79,591,320,2922,766,5844
0.065,328,76,585,313,2861,725,5844
0.067,323,74,579,314,2812,689,5844
0.069,320,74,573,344,2767,684,5844
0.071,316,71,564,337,2743,666,5844
0.073,314,71,557,367,2714,690,5844
0.075,312,71,550,392,2686,718,5844
0.077,309,72,540,420,2667,751,5844
0.079,308,74,526,455,2650,776,5844
0.081,308,78,502,540,2634,820,5844
0.083,308,82,466,621,2644,842,5844
0.085,309,85,401,748,2679,865,5844
0.087,205,1031,311,82,2732,908,5844
0.089,310,78,2820,881,3812,3130,5844
0.091,305,74,1354,5219,2896,831,5844
0.093,299,73,1698,3052,2935,772,5844
0.095,291,78,1714,2635,2951,751,5844
0.097,283,87,1689,2539,2944,770,5844
0.099,274,100,1644,2477,2924,818,5844
0.101,266,111,1493,2821,2877,846,5844
0.103,257,121,1163,3244,2828,842,5844
0.105,251,125,1248,2976,2797,912,5844
