"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,400,177,1164,618,2576,713,6200
0.027,393,142,1120,505,2614,677,6200
0.029,387,115,1086,410,2660,635,6200
0.031,382,96,1063,337,2701,580,6200
0.033,378,81,1049,279,2732,519,6200
0.035,374,70,1044,241,2748,463,6200
0.037,371,63,1046,218,2754,420,6200
0.039,368,59,1051,206,2753,391,6200
0.041,365,57,1059,203,2748,374,6200
0.043,363,55,1071,209,2742,372,6200
0.045,360,54,1085,220,2735,381,6200
0.047,357,53,1104,236,2730,404,6200
0.049,354,52,1128,255,2726,441,6200
0.051,351,50,1156,273,2725,488,6200
0.053,349,48,1191,289,2728,546,6200
0.055,346,45,1230,298,2735,603,6200
0.057,343,43,1270,299,2743,653,6200
0.059,340,41,1307,292,2747,689,6200
0.061,338,39,1339,283,2746,713,6200
0.063,336,38,1369,272,2738,735,6200
0.065,335,38,1396,264,2727,759,6200
0.067,333,39,1420,260,2716,792,6200
0.069,332,42,1443,260,2711,840,6200
0.071,331,45,1465,264,2713,902,6200
0.073,329,50,1488,271,2730,986,6200
0.075,326,57,1511,282,2764,1086,6200
