"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,288,75,2181,192,2732,535,6022
0.027,295,74,2187,187,2768,542,6022
0.029,306,77,2192,190,2810,578,6022
0.031,319,79,2198,207,2866,657,6022
0.033,332,76,2206,241,2943,786,6022
0.035,340,71,2216,295,3054,951,6022
0.037,345,68,2227,372,3210,1096,6022
0.039,347,68,2218,484,3329,1134,6022
0.041,347,69,2226,589,3454,1141,6022
0.043,346,71,2217,679,3529,1222,6022
0.045,344,74,2204,783,3615,1318,6022
0.047,342,78,2188,896,3712,1399,6022
0.049,339,82,2174,1009,3659,2982,6022
0.051,337,89,2159,1092,3598,2695,6022
0.053,334,96,2149,1139,3505,2241,6022
0.055,333,103,2143,1127,3415,1882,6022
0.057,332,107,2144,1074,3374,1653,6022
0.059,333,107,2150,1001,3362,1507,6022
0.061,335,102,2161,924,3377,1431,6022
0.063,336,94,2174,861,3408,1430,6022
0.065,336,88,2189,814,3464,1516,6022
0.067,337,82,2201,766,3506,1632,6022
0.069,336,80,2217,737,3530,1813,6022
0.071,334,82,2239,723,3535,2011,6022
