"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1432,613,2128,252,3130,777,6200
0.027,1455,644,2125,241,3097,760,6200
0.029,1482,680,2122,234,3068,738,6200
0.031,1512,715,2120,231,3052,711,6200
0.033,1544,736,2120,229,3051,671,6200
0.035,1573,728,2123,227,3062,621,6200
0.037,1593,700,2129,224,3081,570,6200
0.039,1598,658,2136,219,3100,522,6200
0.041,1591,612,2143,211,3117,483,6200
0.043,1574,560,2150,200,3132,450,6200
0.045,1552,511,2156,189,3143,426,6200
0.047,1528,467,2160,180,3152,412,6200
0.049,1505,430,2165,174,3158,406,6200
0.051,1486,402,2168,171,3162,407,6200
0.053,1469,381,2172,172,3162,416,6200
0.055,1457,370,2176,177,3160,433,6200
0.057,1449,367,2180,187,3154,456,6200
0.059,1445,373,2186,201,3147,486,6200
0.061,1446,386,2192,215,3142,519,6200
0.063,1449,407,2201,231,3140,558,6200
0.065,1455,435,2211,244,3144,596,6200
0.067,1465,466,2222,254,3154,629,6200
0.069,1476,509,2230,264,3166,656,6200
0.071,1491,559,2234,275,3178,674,6200
0.073,1515,624,2235,295,3184,694,6200
0.075,1553,704,2230,328,3186,723,6200
0.077,1610,794,2222,378,3187,773,6200
0.079,1693,877,2210,456,3193,852,6200
0.081,1806,903,2199,580,3213,968,6200
0.083,1914,742,2233,827,3273,1126,6200
0.085,1907,586,2378,921,3396,1234,6200
0.087,1883,524,2473,850,3515,1191,6200
0.089,1857,495,2526,775,3584,1108,6200
0.091,1830,483,2559,729,3620,1058,6200
0.093,1802,483,2584,710,3636,1043,6200
0.095,1776,496,2601,731,3630,1087,6200
0.097,1754,532,2601,815,3574,1201,6200
0.099,1737,610,2540,1003,3406,1275,6200
0.101,1710,761,2321,1070,3258,1044,6200
0.103,1599,940,2181,741,3231,833,6200
0.105,1473,950,2163,524,3234,735,6200
0.107,1390,898,2162,403,3247,696,6200
0.109,1336,850,2164,330,3268,693,6200
0.111,1301,813,2165,285,3295,703,6200
0.113,1275,788,2165,253,3328,712,6200
0.115,1258,776,2162,232,3361,710,6200
0.117,1247,778,2156,216,3388,699,6200
0.119,1237,795,2148,204,3407,691,6200
0.121,1229,830,2138,195,3421,689,6200
0.123,1219,880,2128,187,3432,693,6200
0.125,1207,950,2117,180,3440,698,6200
0.127,1191,1037,2107,176,3442,700,6200
0.129,1171,1136,2098,175,3436,694,6200
0.131,1150,1228,2090,179,3421,680,6200
0.133,1130,1285,2082,186,3399,655,6200
0.135,1122,1293,2075,199,3374,621,6200
0.137,1129,1244,2071,218,3352,580,6200
0.139,1148,1148,2069,241,3334,540,6200
0.141,1167,1027,2071,264,3320,510,6200
0.143,1178,887,2075,285,3307,491,6200
0.145,1178,754,2079,299,3294,486,6200
0.147,1170,637,2079,307,3279,494,6200
0.149,1160,542,2075,309,3262,508,6200
0.151,1150,470,2067,307,3242,518,6200
0.153,1143,415,2054,304,3220,517,6200
0.155,1137,377,2039,298,3202,497,6200
0.157,1135,355,2023,292,3192,458,6200
0.159,1134,343,2006,285,3191,405,6200
0.161,1135,341,1991,280,3195,355,6200
0.163,1137,345,1975,277,3201,314,6200
0.165,1141,354,1963,278,3208,289,6200
0.167,1147,367,1955,282,3214,279,6200
0.169,1159,384,1954,289,3219,283,6200
0.171,1178,404,1958,298,3223,293,6200
0.173,1203,424,1966,308,3226,306,6200
0.175,1231,441,1976,315,3227,317,6200
0.177,1255,451,1984,318,3227,325,6200
0.179,1273,455,1990,318,3227,329,6200
0.181,1283,455,1993,315,3225,330,6200
0.183,1287,453,1995,310,3222,331,6200
0.185,1286,450,1994,304,3219,333,6200
0.187,1282,449,1991,299,3215,337,6200
0.189,1277,457,1983,297,3209,350,6200
0.191,1272,484,1967,300,3197,377,6200
0.193,1268,553,1937,307,3169,425,6200
0.195,1262,669,1894,302,3120,466,6200
0.197,1249,803,1857,276,3070,470,6200
0.199,1234,902,1836,249,3040,457,6200
0.201,1226,954,1827,233,3027,447,6200
0.203,1223,974,1823,223,3024,441,6200
0.205,1221,976,1821,218,3024,438,6200
