"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,475,175,1539,331,3030,263,6200
0.027,482,171,1540,325,3031,250,6200
0.029,490,167,1540,318,3032,241,6200
0.031,497,162,1540,310,3033,235,6200
0.033,504,155,1539,303,3034,230,6200
0.035,511,147,1538,297,3034,227,6200
0.037,518,138,1537,292,3035,225,6200
0.039,523,128,1535,289,3035,224,6200
0.041,528,119,1534,287,3035,223,6200
0.043,533,109,1533,287,3034,222,6200
0.045,537,99,1531,289,3034,221,6200
0.047,540,90,1529,292,3033,219,6200
0.049,542,81,1527,297,3031,218,6200
0.051,544,74,1523,304,3030,218,6200
0.053,545,68,1517,314,3027,219,6200
0.055,546,63,1508,327,3024,222,6200
0.057,546,60,1497,342,3020,225,6200
0.059,546,57,1483,357,3015,229,6200
0.061,545,56,1466,370,3011,231,6200
0.063,543,55,1448,379,3008,233,6200
0.065,541,55,1428,384,3007,236,6200
0.067,539,55,1409,382,3007,240,6200
0.069,536,56,1391,377,3011,246,6200
0.071,533,57,1375,371,3016,255,6200
0.073,528,58,1361,366,3024,266,6200
0.075,524,60,1348,364,3034,280,6200
0.077,519,62,1337,367,3045,294,6200
0.079,513,65,1326,375,3055,309,6200
0.081,507,69,1315,386,3064,321,6200
0.083,500,72,1304,398,3071,331,6200
0.085,492,76,1292,406,3074,335,6200
0.087,483,79,1278,407,3073,333,6200
0.089,473,81,1264,397,3071,325,6200
0.091,463,82,1250,378,3068,312,6200
0.093,452,81,1236,351,3067,296,6200
0.095,442,79,1223,323,3067,282,6200
0.097,433,76,1209,295,3069,272,6200
0.099,425,73,1195,269,3072,268,6200
0.101,419,71,1181,250,3076,269,6200
0.103,414,68,1166,234,3079,278,6200
0.105,410,66,1151,224,3082,294,6200
0.107,406,65,1136,217,3084,317,6200
0.109,403,64,1122,215,3081,346,6200
0.111,400,63,1108,215,3076,374,6200
0.113,397,63,1095,219,3067,404,6200
0.115,394,63,1082,226,3055,429,6200
0.117,390,64,1071,237,3041,446,6200
0.119,387,65,1062,251,3029,454,6200
0.121,384,67,1054,272,3019,460,6200
0.123,382,69,1045,295,3015,463,6200
0.125,379,73,1038,329,3011,478,6200
0.127,377,78,1028,362,3009,490,6200
0.129,376,84,1019,403,3002,513,6200
0.131,376,90,1010,447,2990,536,6200
0.133,376,97,1001,497,2970,556,6200
0.135,378,103,991,555,2946,568,6200
0.137,380,109,981,629,2918,575,6200
0.139,383,113,969,717,2895,577,6200
0.141,386,116,956,821,2878,583,6200
0.143,390,118,937,951,2868,595,6200
0.145,395,119,913,1089,2866,611,6200
0.147,399,120,888,1213,2871,627,6200
0.149,402,122,870,1279,2882,631,6200
