"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,312,210,748,249,2871,712,6067
0.027,317,204,771,266,2865,761,6067
0.029,320,198,802,283,2863,799,6067
0.031,323,192,836,295,2870,821,6067
0.033,325,189,873,302,2881,821,6067
0.035,326,188,909,303,2897,806,6067
0.037,328,189,944,301,2907,786,6067
0.039,329,188,972,288,2934,754,6067
0.041,330,189,994,278,2953,731,6067
0.043,330,190,1011,270,2967,718,6067
0.045,330,189,1023,264,2978,712,6067
0.047,328,186,1030,261,2976,716,6067
0.049,326,180,1033,260,2960,724,6067
0.051,322,171,1033,260,2927,731,6067
0.053,318,159,1030,259,2876,726,6067
0.055,314,148,1024,258,2823,696,6067
0.057,309,138,1018,257,2777,650,6067
0.059,305,130,1008,258,2742,598,6067
0.061,301,124,996,261,2722,558,6067
0.063,297,120,982,267,2710,532,6067
0.065,294,118,965,277,2707,522,6067
0.067,291,117,944,285,2710,521,6067
0.069,289,117,926,297,2718,529,6067
0.071,287,117,910,312,2729,538,6067
0.073,285,116,897,331,2744,539,6067
0.075,283,115,888,353,2761,527,6067
0.077,281,112,883,377,2777,501,6067
0.079,280,108,878,402,2793,467,6067
0.081,277,103,873,430,2808,432,6067
0.083,275,100,865,456,2822,402,6067
0.085,273,98,855,483,2836,381,6067
0.087,272,98,844,516,2850,374,6067
0.089,271,98,827,530,2866,365,6067
0.091,270,98,811,547,2881,368,6067
0.093,269,99,796,558,2895,376,6067
0.095,269,99,782,567,2907,389,6067
0.097,268,98,767,566,2918,400,6067
0.099,267,96,756,569,2924,410,6067
0.101,265,95,744,571,2927,417,6067
0.103,263,92,734,569,2926,420,6067
0.105,260,89,725,567,2925,422,6067
0.107,257,85,720,565,2922,423,6067
0.109,254,82,718,566,2919,427,6067
0.111,251,78,720,568,2915,431,6067
0.113,247,75,728,582,2910,442,6067
0.115,244,73,738,607,2904,460,6067
0.117,240,73,749,641,2895,483,6067
0.119,236,73,761,691,2885,516,6067
0.121,231,76,771,757,2874,556,6067
0.123,227,80,778,843,2859,597,6067
0.125,222,85,777,945,2848,638,6067
0.127,218,94,772,1096,2835,689,6067
0.129,215,106,751,1309,2822,748,6067
0.131,213,123,698,1662,2811,835,6067
