"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,259,619,741,310,2798,467,5933
0.027,297,527,744,296,2795,454,5933
0.029,317,456,747,283,2789,455,5933
0.031,329,396,751,269,2779,464,5933
0.033,336,348,755,256,2764,479,5933
0.035,341,310,760,243,2745,494,5933
0.037,344,282,766,231,2725,501,5933
0.039,346,262,772,220,2707,503,5933
0.041,347,250,777,212,2698,499,5933
0.043,345,244,782,207,2697,497,5933
0.045,341,243,787,203,2706,497,5933
0.047,335,243,791,201,2721,504,5933
0.049,325,244,795,199,2742,517,5933
0.051,315,243,800,198,2768,535,5933
0.053,307,240,804,197,2797,554,5933
0.055,300,236,807,197,2827,578,5933
0.057,297,232,809,200,2855,606,5933
0.059,296,227,808,203,2877,637,5933
0.061,297,225,804,210,2890,686,5933
0.063,298,223,798,221,2888,755,5933
0.065,299,225,789,236,2862,843,5933
0.067,300,223,778,250,2819,907,5933
0.069,301,224,765,271,2760,938,5933
0.071,302,225,752,295,2709,935,5933
0.073,302,224,739,316,2676,903,5933
0.075,303,218,729,334,2661,859,5933
0.077,303,210,722,347,2661,805,5933
0.079,302,199,721,351,2669,749,5933
0.081,301,185,724,343,2680,686,5933
0.083,300,170,731,328,2692,630,5933
0.085,298,158,739,313,2698,587,5933
0.087,297,146,749,296,2702,558,5933
0.089,295,137,758,283,2701,546,5933
0.091,294,128,766,271,2699,545,5933
0.093,292,120,774,265,2695,558,5933
0.095,290,114,781,263,2693,583,5933
0.097,288,110,786,268,2690,619,5933
0.099,287,106,790,277,2688,664,5933
0.101,286,106,793,294,2682,718,5933
0.103,285,107,793,316,2674,771,5933
0.105,285,110,792,345,2663,822,5933
0.107,285,116,789,380,2651,866,5933
0.109,285,123,783,417,2642,900,5933
0.111,285,131,777,456,2639,922,5933
0.113,286,139,769,494,2642,928,5933
0.115,288,147,761,532,2647,920,5933
0.117,289,153,752,556,2656,884,5933
0.119,291,158,744,574,2657,837,5933
0.121,293,162,736,582,2649,781,5933
0.123,294,165,728,581,2635,731,5933
0.125,296,169,720,574,2622,693,5933
0.127,298,173,712,569,2613,674,5933
0.129,300,179,704,568,2611,673,5933
0.131,302,184,696,574,2619,690,5933
0.133,304,190,689,588,2641,719,5933
0.135,304,195,682,607,2675,749,5933
0.137,304,199,677,634,2725,769,5933
0.139,302,203,673,665,2778,761,5933
0.141,300,208,669,705,2821,732,5933
0.143,299,217,662,771,2852,703,5933
0.145,301,233,645,887,2873,699,5933
0.147,307,259,596,1096,2892,729,5933
0.149,322,290,409,1536,2922,791,5933
0.151,345,314,1655,4005,2979,868,5933
0.153,366,323,2015,2254,3060,886,5933
0.155,376,333,2085,1669,3123,834,5933
0.157,375,353,2136,1408,3156,774,5933
0.159,361,388,2190,1274,3170,730,5933
