"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,187,215,1096,490,2597,2295,5889
0.027,193,183,1092,507,2497,1890,5889
0.029,197,161,1090,535,2445,1620,5889
0.031,199,144,1088,569,2421,1405,5889
0.033,200,132,1088,600,2427,1261,5889
0.035,202,123,1088,629,2449,1161,5889
0.037,203,120,1096,670,2464,1102,5889
0.039,205,120,1107,719,2464,1062,5889
0.041,207,123,1122,783,2435,1060,5889
0.043,210,128,1140,880,2337,1072,5889
0.045,214,134,1142,989,2189,997,5889
0.047,217,140,1117,1071,2064,821,5889
0.049,221,146,1072,1117,1985,627,5889
0.051,226,154,1035,1138,1942,497,5889
0.053,231,166,1003,1191,1912,414,5889
0.055,238,182,975,1298,1894,368,5889
